length	corrupt	iteration	seconds
100	9	3	4.362314
100	9	4	4.300066
100	9	5	4.1792
100	9	6	4.34864
100	9	7	4.446272
100	9	8	4.199569
100	9	9	5.622936
100	10	0	5.085288
100	10	1	4.284343
100	10	2	4.633115
100	10	3	4.329322
100	10	4	4.178298
100	10	5	4.477339
100	10	6	4.268075
100	10	7	4.290959
100	10	8	4.362078
100	10	9	4.20424
100	11	0	4.418608
100	11	1	4.400529
100	11	2	4.30631
100	11	3	4.116486
100	11	4	4.887341
100	11	5	4.160194
100	11	6	4.419951
100	11	7	4.321094
100	11	8	4.271164
100	11	9	4.491404
100	12	0	4.263215
100	12	1	4.225942
100	12	2	4.438966
100	12	3	4.330502
100	12	4	4.24525
100	12	5	4.485744
100	12	6	4.251275
100	12	7	4.315707
100	12	8	4.481867
100	12	9	5.468414
100	13	0	6.435846
100	13	1	4.41071
100	13	2	5.246426
100	13	3	4.844879
100	13	4	5.233621
100	13	5	5.177808
100	13	6	4.636213
100	13	7	4.40541
100	13	8	4.288792
100	13	9	4.705376
100	14	0	4.340535
100	14	1	4.41869
100	14	2	4.658268
100	14	3	4.304776
100	14	4	4.387131
100	14	5	4.636071
100	14	6	4.268247
100	14	7	4.377265
100	14	8	4.414765
100	14	9	4.305925
100	15	0	4.386632
100	15	1	4.432171
100	15	2	4.336584
100	15	3	4.378273
100	15	4	4.524252
100	15	5	4.244907
100	15	6	4.407093
100	15	7	4.352998
100	15	8	4.469731
100	15	9	4.494236
100	16	0	4.342221
100	16	1	4.256092
100	16	2	4.294908
100	16	3	4.418776
100	16	4	4.179523
100	16	5	4.446792
100	16	6	4.365466
100	16	7	4.539158
100	16	8	4.374327
100	16	9	4.338488
100	17	0	4.44134
100	17	1	4.424957
100	17	2	4.472343
100	17	3	4.28165
100	17	4	4.457501
100	17	5	4.457149
100	17	6	4.250827
100	17	7	4.427444
100	17	8	4.348038
100	17	9	4.440845
100	18	0	6.044431
100	18	1	4.685478
100	18	2	4.571543
100	18	3	4.735015
100	18	4	5.022907
100	18	5	4.841621
100	18	6	4.698576
100	18	7	4.262526
100	18	8	4.442583
100	18	9	4.372732
100	19	0	4.336787
100	19	1	4.297338
100	19	2	4.37141
100	19	3	4.41693
100	19	4	4.857705
100	19	5	4.482796
100	19	6	4.177985
100	19	7	4.585148
100	19	8	4.371251
100	19	9	4.406365
100	20	0	4.513891
100	20	1	4.272065
100	20	2	4.216152
100	20	3	4.400346
100	20	4	4.373916
100	20	5	4.475417
100	20	6	4.480147
100	20	7	4.438007
100	20	8	4.431211
100	20	9	4.164204
100	21	0	4.532563
100	21	1	4.269317
100	21	2	4.299654
100	21	3	4.510152
100	21	4	4.441414
100	21	5	4.455126
100	21	6	4.40682
100	21	7	4.14337
100	21	8	4.616124
100	21	9	4.389811
100	22	0	4.391419
100	22	1	4.333055
100	22	2	4.328347
100	22	3	4.297075
100	22	4	4.4465
100	22	5	4.388299
100	22	6	4.29764
100	22	7	4.402841
100	22	8	4.508116
100	22	9	4.298048
100	23	0	4.162158
100	23	1	4.476214
100	23	2	4.261771
100	23	3	4.444766
100	23	4	4.375867
100	23	5	4.338263
100	23	6	4.301809
100	23	7	4.427849
100	23	8	4.242905
100	23	9	4.24196
100	24	0	4.457629
100	24	1	4.280728
100	24	2	4.2741
100	24	3	4.455451
100	24	4	4.300303
100	24	5	4.192972
100	24	6	4.416496
100	24	7	4.343933
100	24	8	4.229877
100	24	9	4.494361
100	25	0	4.265313
100	25	1	4.251016
100	25	2	4.514185
100	25	3	4.249077
100	25	4	4.314975
100	25	5	4.536425
100	25	6	4.341963
100	25	7	4.376764
100	25	8	4.489736
100	25	9	4.276142
100	26	0	4.490682
100	26	1	4.965353
100	26	2	5.688066
100	26	3	4.612419
100	26	4	4.470968
100	26	5	4.558765
100	26	6	4.535007
100	26	7	4.800281
100	26	8	5.155948
100	26	9	5.354914
100	27	0	4.399998
100	27	1	4.467401
100	27	2	4.391474
100	27	3	4.426405
100	27	4	4.379806
100	27	5	4.362858
100	27	6	4.542625
100	27	7	4.253865
100	27	8	4.281029
100	27	9	4.55461
100	28	0	4.339865
100	28	1	4.473539
100	28	2	4.570024
100	28	3	4.421165
100	28	4	4.512568
100	28	5	4.301914
100	28	6	4.4114
100	28	7	5.234448
100	28	8	5.493004
100	28	9	5.229133
100	29	0	5.548233
100	29	1	4.292034
100	29	2	4.379385
100	29	3	4.310646
100	29	4	4.598011
100	29	5	4.424846
100	29	6	4.305503
100	29	7	4.42243
100	29	8	4.38148
100	29	9	4.241846
100	30	0	4.359633
100	30	1	4.500195
100	30	2	4.417287
100	30	3	4.35659
100	30	4	4.486562
100	30	5	4.288159
100	30	6	4.327393
100	30	7	4.40409
100	30	8	4.414689
100	30	9	4.897206
100	31	0	4.564617
100	31	1	4.314802
100	31	2	4.278571
100	31	3	4.625881
100	31	4	4.21169
100	31	5	4.366236
100	31	6	4.34422
100	31	7	4.671714
100	31	8	4.425399
100	31	9	4.364007
100	32	0	4.514801
100	32	1	4.473714
100	32	2	4.397487
100	32	3	4.309543
100	32	4	4.263665
100	32	5	4.419056
100	32	6	4.394719
100	32	7	4.450685
100	32	8	4.344864
100	32	9	4.248887
100	33	0	4.353931
100	33	1	4.400493
100	33	2	4.518436
100	33	3	4.333368
100	33	4	4.226616
100	33	5	4.198405
100	33	6	4.385351
100	33	7	4.318952
100	33	8	4.320106
100	33	9	4.431768
100	34	0	4.290716
100	34	1	4.875582
100	34	2	5.854515
100	34	3	4.608117
100	34	4	4.423544
100	34	5	4.376139
100	34	6	4.432043
100	34	7	4.218397
100	34	8	4.357311
100	34	9	4.515534
100	35	0	4.267631
100	35	1	4.224152
100	35	2	4.356658
100	35	3	4.225646
100	35	4	4.32763
100	35	5	4.531815
100	35	6	4.285058
100	35	7	4.292816
100	35	8	4.831769
100	35	9	4.877883
100	36	0	4.666638
100	36	1	5.048723
100	36	2	4.253365
100	36	3	4.405844
100	36	4	4.389985
100	36	5	4.202331
100	36	6	4.671875
100	36	7	4.54309
100	36	8	4.604092
100	36	9	4.620815
100	37	0	4.720963
100	37	1	4.288088
100	37	2	4.55747
100	37	3	4.420426
100	37	4	4.423746
100	37	5	5.311344
100	37	6	4.485774
100	37	7	4.240426
100	37	8	4.347891
100	37	9	4.535634
100	38	0	4.305651
100	38	1	4.445081
100	38	2	4.362586
100	38	3	4.461976
100	38	4	4.518469
100	38	5	4.370164
100	38	6	4.436166
100	38	7	4.373063
100	38	8	4.345932
100	38	9	4.335251
100	39	0	4.540953
100	39	1	4.434259
100	39	2	4.371863
100	39	3	4.345873
100	39	4	4.497744
100	39	5	4.365128
100	39	6	5.124347
100	39	7	4.580323
100	39	8	5.089306
100	39	9	5.060408
100	40	0	6.730547
100	40	1	8.57454
100	40	2	7.706108
100	40	3	5.399806
100	40	4	5.268928
100	40	5	4.265577
100	40	6	4.362488
100	40	7	4.446015
100	40	8	4.266083
100	40	9	4.443918
100	41	0	4.554265
100	41	1	4.405944
100	41	2	4.372439
100	41	3	4.506555
100	41	4	4.336066
100	41	5	4.540602
100	41	6	4.636447
100	41	7	4.313268
100	41	8	4.880848
100	41	9	6.513936
100	42	0	6.390379
100	42	1	7.354761
100	42	2	5.555436
100	42	3	5.289587
100	42	4	4.350965
100	42	5	4.346767
100	42	6	4.468903
100	42	7	4.195043
100	42	8	4.41716
100	42	9	4.470578
100	43	0	4.274272
100	43	1	4.266287
100	43	2	4.348136
100	43	3	4.266634
100	43	4	4.334366
100	43	5	4.468079
100	43	6	4.292388
100	43	7	4.950946
100	43	8	4.58202
100	43	9	4.384974
100	44	0	4.409457
100	44	1	4.568746
100	44	2	4.404028
100	44	3	4.45312
100	44	4	4.336258
100	44	5	4.568462
100	44	6	4.415676
100	44	7	4.333183
100	44	8	4.215353
100	44	9	4.227872
100	45	0	4.496776
100	45	1	4.337312
100	45	2	4.262703
100	45	3	4.49944
100	45	4	4.464445
100	45	5	4.336852
100	45	6	4.35128
100	45	7	4.142828
100	45	8	4.298245
100	45	9	4.499976
100	46	0	4.309767
100	46	1	4.394063
100	46	2	4.627049
100	46	3	4.328128
100	46	4	5.000244
100	46	5	4.448245
100	46	6	4.091412
100	46	7	4.387376
100	46	8	4.466116
100	46	9	4.214887
100	47	0	4.221399
100	47	1	4.455835
100	47	2	4.321479
100	47	3	4.517199
100	47	4	4.393085
100	47	5	4.170944
100	47	6	4.249754
100	47	7	4.459636
100	47	8	4.252723
100	47	9	4.517379
100	48	0	4.280188
100	48	1	4.263568
100	48	2	4.346557
100	48	3	4.399807
100	48	4	4.314147
100	48	5	4.430968
100	48	6	4.577574
100	48	7	4.603316
100	48	8	4.495984
100	48	9	5.192187
100	49	0	4.486389
100	49	1	4.326164
100	49	2	4.33472
100	49	3	4.253782
100	49	4	4.390382
100	49	5	4.356909
100	49	6	4.291725
100	49	7	4.26722
100	49	8	4.264262
100	49	9	5.93776
100	50	0	4.659924
100	50	1	4.267606
100	50	2	4.440923
100	50	3	4.388709
100	50	4	4.27231
100	50	5	4.487404
100	50	6	4.394058
100	50	7	4.32692
100	50	8	4.348166
100	50	9	4.335583
100	51	0	4.337699
100	51	1	4.337461
100	51	2	4.360142
100	51	3	4.285943
100	51	4	4.471503
100	51	5	4.470873
100	51	6	4.478588
100	51	7	4.408464
100	51	8	4.455715
100	51	9	4.384118
100	52	0	4.202033
100	52	1	4.411863
100	52	2	4.776556
100	52	3	4.738103
100	52	4	4.359959
100	52	5	4.351456
100	52	6	4.590676
100	52	7	5.094771
100	52	8	5.183222
100	52	9	4.751965
100	53	0	5.190801
100	53	1	5.916561
100	53	2	5.643009
100	53	3	5.689799
100	53	4	4.690586
100	53	5	5.294994
100	53	6	4.8557
100	53	7	5.417037
100	53	8	4.213697
100	53	9	4.612219
100	54	0	4.511141
100	54	1	4.526427
100	54	2	4.682553
100	54	3	4.75461
100	54	4	4.398106
100	54	5	4.451592
100	54	6	4.421782
100	54	7	4.344644
100	54	8	4.462282
100	54	9	4.369213
100	55	0	4.625022
100	55	1	4.859804
100	55	2	4.270067
100	55	3	4.426722
100	55	4	5.488869
100	55	5	5.130941
100	55	6	5.085438
100	55	7	4.317251
100	55	8	4.528321
100	55	9	4.347238
100	56	0	4.276672
100	56	1	4.520846
100	56	2	4.355173
100	56	3	4.204842
100	56	4	4.317868
100	56	5	4.930018
100	56	6	4.564997
100	56	7	4.645271
100	56	8	4.331228
100	56	9	4.675872
100	57	0	4.860971
100	57	1	4.8971
100	57	2	4.326397
100	57	3	4.273967
100	57	4	4.341234
100	57	5	4.82023
100	57	6	4.340413
100	57	7	6.772746
100	57	8	5.943617
100	57	9	5.150839
100	58	0	4.670799
100	58	1	4.636989
100	58	2	4.654198
100	58	3	4.928869
100	58	4	4.592795
100	58	5	4.383967
100	58	6	4.561618
100	58	7	4.738653
100	58	8	4.316728
100	58	9	5.586733
100	59	0	4.525751
100	59	1	4.428315
100	59	2	4.832296
100	59	3	4.717245
100	59	4	4.795145
100	59	5	4.937186
100	59	6	5.649135
100	59	7	4.833977
100	59	8	4.719163
100	59	9	5.421361
100	60	0	4.576975
100	60	1	4.577926
100	60	2	4.696086
100	60	3	4.868253
100	60	4	4.34584
100	60	5	4.244423
100	60	6	4.178695
100	60	7	4.450269
100	60	8	4.268094
100	60	9	4.247517
100	61	0	4.411882
100	61	1	4.268981
100	61	2	4.203218
100	61	3	4.628635
100	61	4	4.991885
100	61	5	4.965695
100	61	6	4.420122
100	61	7	5.088325
100	61	8	4.79141
100	61	9	4.464707
100	62	0	4.724296
100	62	1	4.356341
100	62	2	4.92166
100	62	3	4.448831
100	62	4	4.643418
100	62	5	4.805935
100	62	6	4.987207
100	62	7	4.216833
100	62	8	4.548195
100	62	9	4.505201
100	63	0	4.333303
100	63	1	4.374004
100	63	2	4.457699
100	63	3	4.273281
100	63	4	4.266683
100	63	5	4.48855
100	63	6	5.972519
100	63	7	4.936906
100	63	8	4.396147
100	63	9	4.475801
100	64	0	4.373048
100	64	1	4.716983
100	64	2	5.343061
100	64	3	4.347411
100	64	4	4.363419
100	64	5	4.420395
100	64	6	4.401944
100	64	7	4.369994
100	64	8	4.529373
100	64	9	4.46596
100	65	0	4.350803
100	65	1	4.467732
100	65	2	4.560759
100	65	3	4.227423
100	65	4	4.465664
100	65	5	5.688155
100	65	6	5.043751
100	65	7	4.873096
100	65	8	5.207942
100	65	9	5.548306
100	66	0	5.774869
100	66	1	4.836936
100	66	2	4.808519
100	66	3	4.993257
100	66	4	4.733653
100	66	5	5.852834
100	66	6	4.300668
100	66	7	4.579697
100	66	8	4.731164
100	66	9	5.439643
100	67	0	4.490312
100	67	1	5.021199
100	67	2	4.627989
100	67	3	4.379476
100	67	4	4.426779
100	67	5	4.433711
100	67	6	4.371981
100	67	7	4.583095
100	67	8	4.621396
100	67	9	4.282287
100	68	0	4.374521
100	68	1	4.62749
100	68	2	4.49314
100	68	3	4.390501
100	68	4	4.392948
100	68	5	4.532455
100	68	6	4.392196
100	68	7	4.691261
100	68	8	4.189125
100	68	9	4.339999
100	69	0	4.375245
100	69	1	4.265998
100	69	2	4.519866
100	69	3	4.601395
100	69	4	4.258671
100	69	5	4.403851
100	69	6	4.318139
100	69	7	4.20512
100	69	8	4.462699
100	69	9	4.184633
100	70	0	4.323029
100	70	1	4.231911
100	70	2	4.262961
100	70	3	4.255243
100	70	4	4.371052
100	70	5	4.343682
100	70	6	4.344491
100	70	7	4.478997
100	70	8	4.494007
100	70	9	4.358782
100	71	0	4.477751
100	71	1	4.641256
100	71	2	4.314478
100	71	3	4.366861
100	71	4	4.409241
100	71	5	4.290746
100	71	6	4.352735
100	71	7	4.451711
100	71	8	4.301093
100	71	9	4.321839
100	72	0	4.77633
100	72	1	4.45319
100	72	2	4.316891
100	72	3	4.440318
100	72	4	4.346897
100	72	5	4.343222
100	72	6	4.404677
100	72	7	4.212798
100	72	8	4.191481
100	72	9	4.432449
100	73	0	4.320745
100	73	1	4.428229
100	73	2	4.315142
100	73	3	4.325759
100	73	4	4.261716
100	73	5	5.753427
100	73	6	4.883875
100	73	7	4.618094
100	73	8	4.292821
100	73	9	4.452435
100	74	0	4.276235
100	74	1	4.357728
100	74	2	4.324925
100	74	3	4.31138
100	74	4	4.412911
100	74	5	4.331321
100	74	6	4.275813
100	74	7	4.508211
100	74	8	4.349845
100	74	9	4.474637
100	75	0	4.310225
100	75	1	4.415339
100	75	2	4.466757
100	75	3	4.33864
100	75	4	4.284259
100	75	5	4.598396
100	75	6	4.344813
100	75	7	4.625578
100	75	8	4.452187
100	75	9	4.528895
100	76	0	4.545938
100	76	1	4.510677
100	76	2	4.379284
100	76	3	4.255479
100	76	4	4.356152
100	76	5	4.305628
100	76	6	4.150449
100	76	7	4.378293
100	76	8	4.630985
100	76	9	4.535041
100	77	0	4.320702
100	77	1	4.749348
100	77	2	4.287279
100	77	3	4.543773
100	77	4	4.18834
100	77	5	4.307882
100	77	6	4.455938
100	77	7	4.380036
100	77	8	4.258859
100	77	9	4.445868
100	78	0	4.305827
100	78	1	4.281761
100	78	2	4.503812
100	78	3	4.316183
100	78	4	4.314982
100	78	5	4.444359
100	78	6	4.166465
100	78	7	4.497541
100	78	8	4.460572
100	78	9	4.518298
100	79	0	4.326995
100	79	1	4.749876
100	79	2	5.108512
100	79	3	4.989248
100	79	4	4.546145
100	79	5	4.395137
100	79	6	4.377881
100	79	7	4.316356
100	79	8	4.402048
100	79	9	4.115043
100	80	0	4.219308
100	80	1	4.31893
100	80	2	4.298022
100	80	3	4.201203
100	80	4	4.270548
100	80	5	4.219256
100	80	6	4.4977
100	80	7	4.250918
100	80	8	4.35961
100	80	9	4.331041
100	81	0	4.326384
100	81	1	4.311649
100	81	2	4.430477
100	81	3	4.279635
100	81	4	4.21383
100	81	5	4.425557
100	81	6	4.494575
100	81	7	5.694756
100	81	8	5.001111
100	81	9	4.337421
100	82	0	4.624928
100	82	1	4.238709
100	82	2	4.237051
100	82	3	4.358839
100	82	4	4.136235
100	82	5	4.251176
100	82	6	4.337546
100	82	7	4.218231
100	82	8	4.375376
100	82	9	4.509345
100	83	0	5.177629
100	83	1	4.405764
100	83	2	4.365557
100	83	3	4.369277
100	83	4	4.250329
100	83	5	4.392284
100	83	6	4.299104
100	83	7	4.290817
100	83	8	4.246151
100	83	9	4.330224
100	84	0	4.297754
100	84	1	4.08351
100	84	2	4.199523
100	84	3	4.351125
100	84	4	4.311664
100	84	5	4.244238
100	84	6	4.414719
100	84	7	4.216849
100	84	8	4.327326
100	84	9	4.367483
100	85	0	4.186094
100	85	1	4.303978
100	85	2	4.997962
100	85	3	4.374636
100	85	4	4.604551
100	85	5	4.214218
100	85	6	4.473912
100	85	7	4.358325
100	85	8	4.263543
100	85	9	4.400271
100	86	0	4.408828
100	86	1	4.20094
100	86	2	4.290366
100	86	3	4.419208
100	86	4	4.285552
100	86	5	4.503209
100	86	6	4.584625
100	86	7	4.374121
100	86	8	4.326654
100	86	9	4.446637
100	87	0	4.456323
100	87	1	4.231677
100	87	2	4.261565
100	87	3	4.359196
100	87	4	4.364738
100	87	5	4.329845
100	87	6	4.394262
100	87	7	4.231937
100	87	8	4.539567
100	87	9	4.210564
100	88	0	4.324082
100	88	1	4.38287
100	88	2	4.389357
100	88	3	4.13808
100	88	4	4.452841
100	88	5	4.197221
100	88	6	4.355732
100	88	7	4.243943
100	88	8	4.275045
100	88	9	4.276962
100	89	0	4.241518
100	89	1	4.091478
100	89	2	4.308512
100	89	3	4.463408
100	89	4	4.120839
100	89	5	4.464017
100	89	6	4.379016
100	89	7	4.214708
100	89	8	4.066751
100	89	9	4.553171
100	90	0	5.954251
100	90	1	4.82571
100	90	2	4.307178
100	90	3	4.322326
100	90	4	4.471688
100	90	5	4.146782
100	90	6	4.313994
100	90	7	4.33688
100	90	8	4.159878
100	90	9	4.318704
100	91	0	4.279502
100	91	1	4.268283
100	91	2	4.339913
100	91	3	4.448325
100	91	4	4.388982
100	91	5	4.439517
100	91	6	4.244881
100	91	7	4.227087
100	91	8	4.362808
100	91	9	4.223911
100	92	0	4.241234
100	92	1	4.485439
100	92	2	4.403946
100	92	3	4.51753
100	92	4	4.749503
100	92	5	4.53533
100	92	6	4.389983
100	92	7	4.611763
100	92	8	4.96732
100	92	9	5.316451
100	93	0	5.104506
100	93	1	4.353674
100	93	2	4.253582
100	93	3	4.302993
100	93	4	4.420773
100	93	5	4.208695
100	93	6	4.293942
100	93	7	4.478324
100	93	8	4.352718
100	93	9	4.237458
100	94	0	4.761678
100	94	1	4.227055
100	94	2	4.528092
100	94	3	4.470698
100	94	4	4.29258
100	94	5	4.324639
100	94	6	4.281853
100	94	7	4.372507
100	94	8	4.421937
100	94	9	4.333536
100	95	0	4.391086
100	95	1	4.330691
100	95	2	4.303121
100	95	3	4.373469
100	95	4	4.29856
100	95	5	4.379393
100	95	6	4.333973
100	95	7	4.6422
100	95	8	4.323556
100	95	9	4.103676
100	96	0	4.094705
100	96	1	4.224349
100	96	2	4.190237
100	96	3	4.298909
100	96	4	4.410325
100	96	5	4.089779
100	96	6	4.162738
100	96	7	4.285556
100	96	8	4.205606
100	96	9	4.182781
100	97	0	4.268419
100	97	1	4.044189
100	97	2	4.167719
100	97	3	4.414538
100	97	4	4.076343
100	97	5	4.160866
100	97	6	4.704228
100	97	7	4.701435
100	97	8	4.591546
100	97	9	4.0521
100	98	0	4.02754
100	98	1	4.226734
100	98	2	4.722084
100	98	3	5.362078
100	98	4	4.559124
100	98	5	4.502762
100	98	6	4.371372
100	98	7	4.065493
100	98	8	4.224257
100	98	9	4.335738
100	99	0	4.139225
100	99	1	4.100917
100	99	2	4.259763
100	99	3	3.988246
100	99	4	4.191851
100	99	5	4.253505
100	99	6	4.129899
100	99	7	4.12851
100	99	8	4.263451
100	99	9	4.355382
100	100	0	3.951128
100	100	1	4.594968
100	100	2	4.138044
100	100	3	4.148773
100	100	4	4.136964
100	100	5	4.013024
100	100	6	4.131823
100	100	7	4.018994
100	100	8	4.384078
100	100	9	4.404881
