length	corrupt	iteration	seconds
10000	16	4	5.365462
10000	16	5	5.480381
10000	16	6	5.328864
10000	16	7	5.627006
10000	16	8	5.889255
10000	16	9	5.717637
10000	17	0	5.339521
10000	17	1	5.683539
10000	17	2	5.383408
10000	17	3	5.580539
10000	17	4	5.54476
10000	17	5	5.744826
10000	17	6	5.415169
10000	17	7	5.575248
10000	17	8	5.453146
10000	17	9	5.718711
10000	18	0	5.495887
10000	18	1	5.531836
10000	18	2	5.465332
10000	18	3	5.670838
10000	18	4	5.340721
10000	18	5	5.728656
10000	18	6	5.42241
10000	18	7	5.531849
10000	18	8	5.471787
10000	18	9	5.67705
10000	19	0	5.597646
10000	19	1	5.58354
10000	19	2	6.098694
10000	19	3	6.991309
10000	19	4	5.568451
10000	19	5	5.686369
10000	19	6	5.328241
10000	19	7	5.755612
10000	19	8	5.511739
10000	19	9	5.611424
10000	20	0	5.489155
10000	20	1	5.699507
10000	20	2	5.507991
10000	20	3	5.556512
10000	20	4	5.437413
10000	20	5	5.601113
10000	20	6	5.63108
10000	20	7	5.61198
10000	20	8	5.664415
10000	20	9	6.18845
10000	21	0	5.841654
10000	21	1	5.719816
10000	21	2	5.984997
10000	21	3	5.853276
10000	21	4	5.448157
10000	21	5	5.783381
10000	21	6	5.449131
10000	21	7	5.72403
10000	21	8	5.438462
10000	21	9	5.828395
10000	22	0	5.516152
10000	22	1	5.704814
10000	22	2	5.750061
10000	22	3	5.956203
10000	22	4	5.541561
10000	22	5	5.814085
10000	22	6	5.5694
10000	22	7	5.802373
10000	22	8	5.476788
10000	22	9	5.815312
10000	23	0	5.891911
10000	23	1	5.610305
10000	23	2	5.560276
10000	23	3	5.634634
10000	23	4	5.616741
10000	23	5	5.641917
10000	23	6	5.569277
10000	23	7	5.637395
10000	23	8	5.483284
10000	23	9	5.79716
10000	24	0	5.705757
10000	24	1	5.797972
10000	24	2	5.630945
10000	24	3	5.677323
10000	24	4	5.517634
10000	24	5	5.714482
10000	24	6	5.615682
10000	24	7	5.968289
10000	24	8	5.823708
10000	24	9	5.810464
10000	25	0	5.664603
10000	25	1	5.760536
10000	25	2	5.619159
10000	25	3	5.77068
10000	25	4	5.676749
10000	25	5	5.847267
10000	25	6	7.47302
10000	25	7	6.02123
10000	25	8	5.895279
10000	25	9	5.961061
10000	26	0	6.631647
10000	26	1	7.05508
10000	26	2	5.611543
10000	26	3	5.72072
10000	26	4	5.64561
10000	26	5	6.055481
10000	26	6	5.610743
10000	26	7	6.020912
10000	26	8	5.554966
10000	26	9	6.0225
10000	27	0	5.691875
10000	27	1	5.889849
10000	27	2	5.826422
10000	27	3	5.964714
10000	27	4	5.528907
10000	27	5	5.975025
10000	27	6	5.818214
10000	27	7	5.925854
10000	27	8	5.590054
10000	27	9	5.957151
10000	28	0	5.723666
10000	28	1	5.82742
10000	28	2	5.615515
10000	28	3	5.828417
10000	28	4	5.907053
10000	28	5	5.864195
10000	28	6	5.796315
10000	28	7	5.839212
10000	28	8	5.866174
10000	28	9	6.003937
10000	29	0	5.860854
10000	29	1	5.881023
10000	29	2	5.808402
10000	29	3	5.904614
10000	29	4	5.568206
10000	29	5	5.731207
10000	29	6	5.841641
10000	29	7	5.817506
10000	29	8	5.708738
10000	29	9	5.950645
10000	30	0	6.037636
10000	30	1	5.942364
10000	30	2	6.167695
10000	30	3	6.057451
10000	30	4	5.694951
10000	30	5	5.878735
10000	30	6	5.750595
10000	30	7	5.86821
10000	30	8	5.619973
10000	30	9	5.919905
10000	31	0	5.786289
10000	31	1	5.856741
10000	31	2	5.816116
10000	31	3	5.888824
10000	31	4	5.673133
10000	31	5	6.046185
10000	31	6	5.707781
10000	31	7	6.947425
10000	31	8	6.51416
10000	31	9	6.13881
10000	32	0	5.841673
10000	32	1	6.28751
10000	32	2	5.722547
10000	32	3	5.870183
10000	32	4	5.889091
10000	32	5	6.023804
10000	32	6	5.948337
10000	32	7	5.97036
10000	32	8	5.609229
10000	32	9	5.9655
10000	33	0	5.783603
10000	33	1	5.918091
10000	33	2	5.979581
10000	33	3	6.201868
10000	33	4	5.718766
10000	33	5	6.068082
10000	33	6	5.75239
10000	33	7	6.17115
10000	33	8	6.002274
10000	33	9	5.754614
10000	34	0	5.803463
10000	34	1	6.084124
10000	34	2	5.80753
10000	34	3	6.038733
10000	34	4	5.659351
10000	34	5	5.88932
10000	34	6	5.768122
10000	34	7	5.756003
10000	34	8	6.006197
10000	34	9	5.878376
10000	35	0	5.886905
10000	35	1	5.974652
10000	35	2	5.811005
10000	35	3	6.058288
10000	35	4	5.650449
10000	35	5	6.087942
10000	35	6	5.817618
10000	35	7	5.951741
10000	35	8	5.555149
10000	35	9	6.062544
10000	36	0	5.872486
10000	36	1	6.89482
10000	36	2	6.916511
10000	36	3	6.947427
10000	36	4	5.859749
10000	36	5	5.883665
10000	36	6	5.948587
10000	36	7	6.025912
10000	36	8	5.98799
10000	36	9	6.151831
10000	37	0	6.017052
10000	37	1	6.084631
10000	37	2	6.148573
10000	37	3	6.226933
10000	37	4	5.708553
10000	37	5	6.060873
10000	37	6	5.987277
10000	37	7	6.345826
10000	37	8	8.625937
10000	37	9	5.855617
10000	38	0	6.009487
10000	38	1	5.864859
10000	38	2	5.987094
10000	38	3	5.982865
10000	38	4	5.955065
10000	38	5	5.852091
10000	38	6	6.136401
10000	38	7	5.754648
10000	38	8	6.032523
10000	38	9	6.039076
10000	39	0	6.124087
10000	39	1	5.855291
10000	39	2	5.968559
10000	39	3	6.031768
10000	39	4	6.13811
10000	39	5	5.88022
10000	39	6	6.075605
10000	39	7	5.980863
10000	39	8	6.1863
10000	39	9	5.797907
10000	40	0	6.278664
10000	40	1	5.869673
10000	40	2	6.029877
10000	40	3	6.008332
10000	40	4	6.033921
10000	40	5	6.11295
10000	40	6	6.26894
10000	40	7	5.978472
10000	40	8	5.954835
10000	40	9	5.883626
10000	41	0	6.080526
10000	41	1	5.929149
10000	41	2	6.155569
10000	41	3	5.918893
10000	41	4	6.088081
10000	41	5	6.068773
10000	41	6	6.287175
10000	41	7	5.916127
10000	41	8	5.915803
10000	41	9	6.052648
10000	42	0	6.074396
10000	42	1	6.109208
10000	42	2	6.236916
10000	42	3	5.920115
10000	42	4	6.28861
10000	42	5	5.853354
10000	42	6	6.053983
10000	42	7	5.922093
10000	42	8	6.202192
10000	42	9	6.008785
10000	43	0	6.179602
10000	43	1	5.806158
10000	43	2	6.490647
10000	43	3	5.776903
10000	43	4	6.38493
10000	43	5	5.986958
10000	43	6	5.908879
10000	43	7	6.739762
10000	43	8	7.075232
10000	43	9	6.164229
10000	44	0	6.2791
10000	44	1	5.904727
10000	44	2	6.3405
10000	44	3	6.034346
10000	44	4	6.015916
10000	44	5	5.977991
10000	44	6	6.120636
10000	44	7	5.915042
10000	44	8	5.946665
10000	44	9	6.012376
10000	45	0	6.098764
10000	45	1	6.0328
10000	45	2	5.944713
10000	45	3	5.921295
10000	45	4	5.991992
10000	45	5	5.757055
10000	45	6	6.06274
10000	45	7	5.863643
10000	45	8	6.439577
10000	45	9	5.798274
10000	46	0	7.247664
10000	46	1	7.275045
10000	46	2	6.799805
10000	46	3	6.082737
10000	46	4	6.037552
10000	46	5	6.041315
10000	46	6	6.034098
10000	46	7	5.961967
10000	46	8	6.146331
10000	46	9	5.686973
10000	47	0	6.377914
10000	47	1	6.389967
10000	47	2	6.098466
10000	47	3	6.056807
10000	47	4	6.276212
10000	47	5	6.073732
10000	47	6	6.187649
10000	47	7	5.839013
10000	47	8	6.272232
10000	47	9	6.128802
10000	48	0	6.328174
10000	48	1	5.886598
10000	48	2	6.090844
10000	48	3	5.976993
10000	48	4	5.963045
10000	48	5	5.955834
10000	48	6	6.011508
10000	48	7	5.90435
10000	48	8	6.11748
10000	48	9	6.044344
10000	49	0	6.183463
10000	49	1	6.101213
10000	49	2	6.260733
10000	49	3	6.194133
10000	49	4	6.000465
10000	49	5	5.925444
10000	49	6	7.02241
10000	49	7	7.222248
10000	49	8	6.458056
10000	49	9	5.896416
10000	50	0	6.121705
10000	50	1	5.852934
10000	50	2	6.103681
10000	50	3	5.945036
10000	50	4	6.155265
10000	50	5	6.031628
10000	50	6	5.947772
10000	50	7	5.946725
10000	50	8	6.875799
10000	50	9	7.127816
10000	51	0	6.305806
10000	51	1	5.894965
10000	51	2	6.108977
10000	51	3	5.884522
10000	51	4	6.237324
10000	51	5	5.899988
10000	51	6	6.051854
10000	51	7	6.206765
10000	51	8	6.177991
10000	51	9	5.892252
10000	52	0	5.953084
10000	52	1	6.022542
10000	52	2	6.027299
10000	52	3	5.833407
10000	52	4	6.233334
10000	52	5	5.83576
10000	52	6	6.417473
10000	52	7	5.912912
10000	52	8	6.374327
10000	52	9	5.977013
10000	53	0	6.142958
10000	53	1	5.983083
10000	53	2	5.989937
10000	53	3	5.762048
10000	53	4	6.285317
10000	53	5	5.776355
10000	53	6	6.160122
10000	53	7	6.182331
10000	53	8	6.242342
10000	53	9	6.107673
10000	54	0	6.284918
10000	54	1	5.998013
10000	54	2	5.956487
10000	54	3	6.190992
10000	54	4	6.32566
10000	54	5	6.045395
10000	54	6	6.148767
10000	54	7	6.038136
10000	54	8	6.095346
10000	54	9	6.084075
10000	55	0	6.091862
10000	55	1	6.05723
10000	55	2	6.172316
10000	55	3	6.182351
10000	55	4	6.152592
10000	55	5	6.945389
10000	55	6	7.172822
10000	55	7	6.408329
10000	55	8	7.119965
10000	55	9	7.258423
10000	56	0	6.739299
10000	56	1	5.960958
10000	56	2	6.117878
10000	56	3	5.943765
10000	56	4	6.054808
10000	56	5	5.923378
10000	56	6	6.089416
10000	56	7	6.033039
10000	56	8	6.141898
10000	56	9	6.013008
10000	57	0	6.201989
10000	57	1	5.961248
10000	57	2	6.093596
10000	57	3	6.081205
10000	57	4	5.988985
10000	57	5	6.0005
10000	57	6	6.174
10000	57	7	6.20541
10000	57	8	6.101891
10000	57	9	6.125344
10000	58	0	6.311897
10000	58	1	5.977824
10000	58	2	6.218507
10000	58	3	5.965535
10000	58	4	6.128921
10000	58	5	5.881278
10000	58	6	6.104865
10000	58	7	6.194216
10000	58	8	6.180482
10000	58	9	6.026294
10000	59	0	6.295886
10000	59	1	5.948009
10000	59	2	6.327944
10000	59	3	5.988777
10000	59	4	6.508343
10000	59	5	6.114654
10000	59	6	6.276781
10000	59	7	6.033196
10000	59	8	6.263643
10000	59	9	6.14097
10000	60	0	6.302104
10000	60	1	5.856337
10000	60	2	6.139051
10000	60	3	5.936082
10000	60	4	6.016908
10000	60	5	6.176217
10000	60	6	6.58034
10000	60	7	6.175778
10000	60	8	6.084207
10000	60	9	5.986458
10000	61	0	6.195844
10000	61	1	6.159321
10000	61	2	7.168978
10000	61	3	8.183648
10000	61	4	8.270691
10000	61	5	6.527028
10000	61	6	6.047632
10000	61	7	6.123447
10000	61	8	5.988677
10000	61	9	6.081606
10000	62	0	6.236668
10000	62	1	6.379588
10000	62	2	6.097722
10000	62	3	6.397972
10000	62	4	8.284886
10000	62	5	7.11244
10000	62	6	6.098839
10000	62	7	6.256704
10000	62	8	6.248439
10000	62	9	6.386925
10000	63	0	6.376379
10000	63	1	5.994762
10000	63	2	6.203574
10000	63	3	6.044486
10000	63	4	6.094382
10000	63	5	6.028209
10000	63	6	6.032975
10000	63	7	6.178883
10000	63	8	6.093179
10000	63	9	5.842695
10000	64	0	6.267685
10000	64	1	5.89892
10000	64	2	6.145103
10000	64	3	5.82541
10000	64	4	6.45928
10000	64	5	5.972653
10000	64	6	6.299591
10000	64	7	5.914605
10000	64	8	6.180205
10000	64	9	5.93061
10000	65	0	6.299148
10000	65	1	6.03641
10000	65	2	6.166345
10000	65	3	6.425664
10000	65	4	7.375291
10000	65	5	7.386557
10000	65	6	6.434794
10000	65	7	5.933677
10000	65	8	6.219308
10000	65	9	5.957076
10000	66	0	6.454646
10000	66	1	5.999958
10000	66	2	6.235879
10000	66	3	5.993288
10000	66	4	6.215114
10000	66	5	5.940889
10000	66	6	6.239318
10000	66	7	6.07375
10000	66	8	6.198772
10000	66	9	5.915611
10000	67	0	6.260855
10000	67	1	7.755187
10000	67	2	6.773844
10000	67	3	6.189038
10000	67	4	6.232242
10000	67	5	6.179895
10000	67	6	6.156782
10000	67	7	6.289808
10000	67	8	6.069391
10000	67	9	6.034693
10000	68	0	6.320032
10000	68	1	5.965056
10000	68	2	6.321261
10000	68	3	6.188454
10000	68	4	6.251424
10000	68	5	6.106673
10000	68	6	6.162232
10000	68	7	6.098696
10000	68	8	6.099881
10000	68	9	5.843
10000	69	0	6.206658
10000	69	1	5.950897
10000	69	2	6.136213
10000	69	3	5.867643
10000	69	4	6.070107
10000	69	5	6.164385
10000	69	6	6.148803
10000	69	7	6.175995
10000	69	8	6.253342
10000	69	9	6.033228
10000	70	0	6.313438
10000	70	1	6.070648
10000	70	2	6.211393
10000	70	3	6.051373
10000	70	4	6.239317
10000	70	5	6.002185
10000	70	6	6.303827
10000	70	7	5.963718
10000	70	8	6.112656
10000	70	9	6.029256
10000	71	0	6.118375
10000	71	1	6.215687
10000	71	2	6.084172
10000	71	3	5.995555
10000	71	4	6.014184
10000	71	5	6.111308
10000	71	6	6.013813
10000	71	7	6.138463
10000	71	8	6.072286
10000	71	9	6.128914
10000	72	0	6.202458
10000	72	1	6.23558
10000	72	2	6.135323
10000	72	3	6.31627
10000	72	4	6.077778
10000	72	5	5.942859
10000	72	6	6.02703
10000	72	7	5.873307
10000	72	8	6.117289
10000	72	9	6.368024
10000	73	0	8.052385
10000	73	1	6.215229
10000	73	2	6.052197
10000	73	3	5.900628
10000	73	4	5.904048
10000	73	5	6.081045
10000	73	6	6.078342
10000	73	7	5.89224
10000	73	8	6.051447
10000	73	9	6.065473
10000	74	0	6.107549
10000	74	1	5.95764
10000	74	2	6.016509
10000	74	3	5.961193
10000	74	4	6.100063
10000	74	5	5.849994
10000	74	6	6.324366
10000	74	7	6.231341
10000	74	8	6.295592
10000	74	9	5.88782
10000	75	0	7.063195
10000	75	1	7.033194
10000	75	2	7.287263
10000	75	3	6.19034
10000	75	4	6.104989
10000	75	5	5.931552
10000	75	6	6.109682
10000	75	7	5.837211
10000	75	8	6.20523
10000	75	9	6.170498
10000	76	0	6.620772
10000	76	1	6.050568
10000	76	2	6.213653
10000	76	3	6.058973
10000	76	4	6.774316
10000	76	5	6.254335
10000	76	6	6.196538
10000	76	7	6.043307
10000	76	8	6.527974
10000	76	9	6.3141
10000	77	0	6.195384
10000	77	1	6.947282
10000	77	2	6.042158
10000	77	3	5.97303
10000	77	4	6.178726
10000	77	5	5.994109
10000	77	6	6.210492
10000	77	7	5.985583
10000	77	8	6.177836
10000	77	9	6.116167
10000	78	0	6.18048
10000	78	1	6.061477
10000	78	2	6.122572
10000	78	3	6.020247
10000	78	4	6.017173
10000	78	5	5.988562
10000	78	6	5.984309
10000	78	7	6.170676
10000	78	8	8.189111
10000	78	9	6.096597
10000	79	0	6.345327
10000	79	1	5.716535
10000	79	2	6.019122
10000	79	3	5.92545
10000	79	4	6.049639
10000	79	5	5.949646
10000	79	6	6.379943
10000	79	7	6.759925
10000	79	8	6.593169
10000	79	9	5.876026
10000	80	0	6.012387
10000	80	1	5.883985
10000	80	2	6.085589
10000	80	3	5.983465
10000	80	4	6.093952
10000	80	5	5.793309
10000	80	6	6.118697
10000	80	7	5.905089
10000	80	8	6.173077
10000	80	9	6.014926
10000	81	0	6.235961
10000	81	1	5.748753
10000	81	2	5.986422
10000	81	3	5.914612
10000	81	4	6.339925
10000	81	5	5.799671
10000	81	6	6.029784
10000	81	7	5.84328
10000	81	8	6.122726
10000	81	9	6.045282
10000	82	0	6.018995
10000	82	1	5.956606
10000	82	2	6.132032
10000	82	3	5.771763
10000	82	4	6.219622
10000	82	5	5.927729
10000	82	6	6.149426
10000	82	7	5.921801
10000	82	8	6.132604
10000	82	9	5.910057
10000	83	0	6.109324
10000	83	1	6.213781
10000	83	2	6.073013
10000	83	3	6.022938
10000	83	4	5.955623
10000	83	5	5.862302
10000	83	6	5.913216
10000	83	7	6.072711
10000	83	8	6.113605
10000	83	9	5.795491
10000	84	0	6.111657
10000	84	1	5.948446
10000	84	2	6.100715
10000	84	3	5.888768
10000	84	4	5.758514
10000	84	5	5.924341
10000	84	6	5.94198
10000	84	7	5.852294
10000	84	8	9.21636
10000	84	9	7.42415
10000	85	0	7.383261
10000	85	1	6.027208
10000	85	2	6.405874
10000	85	3	5.80394
10000	85	4	5.913954
10000	85	5	5.909417
10000	85	6	6.080899
10000	85	7	5.957987
10000	85	8	6.010973
10000	85	9	5.550255
10000	86	0	6.164334
10000	86	1	5.769341
10000	86	2	5.992292
10000	86	3	5.904994
10000	86	4	5.986182
10000	86	5	6.018823
10000	86	6	6.1934
10000	86	7	5.913872
10000	86	8	6.171485
10000	86	9	5.79861
10000	87	0	6.061877
10000	87	1	5.928368
10000	87	2	5.944614
10000	87	3	5.801082
10000	87	4	5.93521
10000	87	5	5.656193
10000	87	6	7.716441
10000	87	7	6.213719
10000	87	8	5.837108
10000	87	9	5.84957
10000	88	0	5.808324
10000	88	1	5.962009
10000	88	2	5.992276
10000	88	3	5.818821
10000	88	4	6.095704
10000	88	5	5.938559
10000	88	6	5.989974
10000	88	7	5.839903
10000	88	8	5.993932
10000	88	9	5.745883
10000	89	0	6.006758
10000	89	1	5.824215
10000	89	2	5.912679
10000	89	3	5.780274
10000	89	4	5.998285
10000	89	5	5.691783
10000	89	6	5.920753
10000	89	7	5.783357
10000	89	8	6.081436
10000	89	9	5.697948
10000	90	0	6.279565
10000	90	1	5.743543
10000	90	2	5.979692
10000	90	3	5.807279
10000	90	4	6.033537
10000	90	5	5.68574
10000	90	6	5.841813
10000	90	7	5.964701
10000	90	8	7.587713
10000	90	9	5.987879
10000	91	0	5.876733
10000	91	1	5.492343
10000	91	2	5.939012
10000	91	3	5.616982
10000	91	4	5.839411
10000	91	5	5.600479
10000	91	6	5.848905
10000	91	7	5.789017
10000	91	8	5.939184
10000	91	9	5.808331
10000	92	0	5.893413
10000	92	1	5.587646
10000	92	2	5.960535
10000	92	3	5.675575
10000	92	4	5.673236
10000	92	5	5.583474
10000	92	6	5.854705
10000	92	7	5.751615
10000	92	8	5.844372
10000	92	9	5.683061
10000	93	0	5.894681
10000	93	1	5.781553
10000	93	2	5.876036
10000	93	3	5.669824
10000	93	4	6.023763
10000	93	5	5.671781
10000	93	6	6.071235
10000	93	7	5.826414
10000	93	8	6.050065
10000	93	9	5.732853
10000	94	0	6.05653
10000	94	1	5.723041
10000	94	2	6.161597
10000	94	3	5.700596
10000	94	4	5.936175
10000	94	5	5.821067
10000	94	6	5.882617
10000	94	7	5.748382
10000	94	8	5.914743
10000	94	9	6.353361
10000	95	0	6.762164
10000	95	1	6.660195
10000	95	2	6.014442
10000	95	3	5.595969
10000	95	4	5.928149
10000	95	5	5.644217
10000	95	6	5.757654
10000	95	7	6.617309
10000	95	8	6.568746
10000	95	9	5.787683
10000	96	0	5.880448
10000	96	1	5.553742
10000	96	2	5.927289
10000	96	3	5.589248
10000	96	4	5.745051
10000	96	5	5.710989
10000	96	6	5.8075
10000	96	7	5.661056
10000	96	8	5.752852
10000	96	9	7.302531
10000	97	0	6.138392
10000	97	1	5.932185
10000	97	2	5.683206
10000	97	3	5.717252
10000	97	4	5.741884
10000	97	5	5.637636
10000	97	6	5.863517
10000	97	7	5.697732
10000	97	8	5.817103
10000	97	9	5.683085
10000	98	0	5.840826
10000	98	1	5.589057
10000	98	2	5.807049
10000	98	3	5.60457
10000	98	4	5.72252
10000	98	5	5.699688
10000	98	6	5.904379
10000	98	7	5.563453
10000	98	8	5.907403
10000	98	9	5.704256
10000	99	0	5.869242
10000	99	1	5.570159
10000	99	2	5.79986
10000	99	3	5.514258
10000	99	4	5.784603
10000	99	5	5.584312
10000	99	6	5.760624
10000	99	7	5.631938
10000	99	8	5.706557
10000	99	9	5.747596
10000	100	0	4.722416
10000	100	1	4.914859
10000	100	2	4.602687
10000	100	3	4.61865
10000	100	4	4.371313
10000	100	5	4.586442
10000	100	6	4.61608
10000	100	7	4.417095
10000	100	8	4.70008
10000	100	9	4.488272
