length	corrupt	iteration	seconds
100	18	6	4.270584
100	18	7	4.072762
100	18	8	4.12643
100	18	9	4.148723
100	19	0	4.337128
100	19	1	4.128352
100	19	2	4.294259
100	19	3	4.052638
100	19	4	3.999029
100	19	5	4.026412
100	19	6	4.186546
100	19	7	4.244068
100	19	8	4.124311
100	19	9	4.1571
100	20	0	4.111599
100	20	1	4.110084
100	20	2	4.227918
100	20	3	4.186772
100	20	4	4.135014
100	20	5	4.12809
100	20	6	4.163133
100	20	7	4.149099
100	20	8	4.156725
100	20	9	4.22646
100	21	0	4.244085
100	21	1	4.131832
100	21	2	4.068848
100	21	3	4.103441
100	21	4	4.122349
100	21	5	3.995817
100	21	6	4.190974
100	21	7	4.102211
100	21	8	4.072276
100	21	9	4.169172
100	22	0	4.247813
100	22	1	4.175606
100	22	2	4.068963
100	22	3	4.024893
100	22	4	4.332371
100	22	5	4.121423
100	22	6	4.199203
100	22	7	4.152374
100	22	8	4.166597
100	22	9	4.129094
100	23	0	4.220258
100	23	1	4.105956
100	23	2	4.162021
100	23	3	4.143167
100	23	4	4.024712
100	23	5	4.218903
100	23	6	4.303336
100	23	7	4.964937
100	23	8	4.211828
100	23	9	4.29053
100	24	0	4.648856
100	24	1	4.428272
100	24	2	4.088532
100	24	3	4.356722
100	24	4	4.331234
100	24	5	4.070822
100	24	6	4.107894
100	24	7	4.153561
100	24	8	4.066228
100	24	9	4.218476
100	25	0	4.242837
100	25	1	4.188169
100	25	2	4.131999
100	25	3	4.063069
100	25	4	4.149267
100	25	5	4.113269
100	25	6	4.219421
100	25	7	4.160002
100	25	8	4.167517
100	25	9	4.144353
100	26	0	5.466075
100	26	1	4.75837
100	26	2	4.312551
100	26	3	4.282358
100	26	4	4.231866
100	26	5	4.269348
100	26	6	4.351474
100	26	7	4.370799
100	26	8	4.160275
100	26	9	4.303139
100	27	0	4.292031
100	27	1	4.074991
100	27	2	3.984584
100	27	3	4.157752
100	27	4	4.231002
100	27	5	4.100067
100	27	6	4.244358
100	27	7	4.135999
100	27	8	4.107361
100	27	9	4.185722
100	28	0	4.115921
100	28	1	4.38083
100	28	2	4.179238
100	28	3	4.185427
100	28	4	4.123614
100	28	5	4.159628
100	28	6	4.326442
100	28	7	4.124897
100	28	8	4.205605
100	28	9	4.145322
100	29	0	4.105854
100	29	1	4.162534
100	29	2	4.258934
100	29	3	4.328124
100	29	4	4.041101
100	29	5	4.14584
100	29	6	4.149309
100	29	7	4.130283
100	29	8	4.335919
100	29	9	4.362683
100	30	0	4.174516
100	30	1	4.089274
100	30	2	4.33686
100	30	3	4.153436
100	30	4	4.19696
100	30	5	4.176961
100	30	6	4.257609
100	30	7	4.273367
100	30	8	4.064858
100	30	9	4.21916
100	31	0	4.157243
100	31	1	4.123956
100	31	2	4.068779
100	31	3	4.431255
100	31	4	4.094507
100	31	5	4.15338
100	31	6	4.217263
100	31	7	4.087835
100	31	8	4.595416
100	31	9	4.718783
100	32	0	5.064373
100	32	1	4.556227
100	32	2	4.141053
100	32	3	4.22858
100	32	4	4.242037
100	32	5	4.254006
100	32	6	4.198684
100	32	7	4.050925
100	32	8	4.248598
100	32	9	4.109182
100	33	0	4.120914
100	33	1	4.230243
100	33	2	4.222295
100	33	3	4.125015
100	33	4	4.251978
100	33	5	4.224577
100	33	6	4.170086
100	33	7	4.147943
100	33	8	4.159305
100	33	9	4.299404
100	34	0	4.174369
100	34	1	4.13195
100	34	2	4.171658
100	34	3	4.391929
100	34	4	4.210501
100	34	5	4.265707
100	34	6	4.194622
100	34	7	4.122209
100	34	8	4.138108
100	34	9	4.21173
100	35	0	4.221517
100	35	1	4.082148
100	35	2	4.236599
100	35	3	4.188016
100	35	4	4.22106
100	35	5	4.17749
100	35	6	4.260057
100	35	7	4.276631
100	35	8	4.154221
100	35	9	4.155344
100	36	0	4.233857
100	36	1	4.156843
100	36	2	4.181319
100	36	3	4.092827
100	36	4	4.096789
100	36	5	4.468887
100	36	6	4.177453
100	36	7	4.195352
100	36	8	4.024294
100	36	9	4.10549
100	37	0	4.418171
100	37	1	4.166492
100	37	2	4.172002
100	37	3	4.219729
100	37	4	4.156825
100	37	5	4.279437
100	37	6	4.295788
100	37	7	4.305844
100	37	8	4.514431
100	37	9	4.275875
100	38	0	4.624593
100	38	1	4.2076
100	38	2	4.172671
100	38	3	4.206106
100	38	4	4.168422
100	38	5	4.129871
100	38	6	4.242679
100	38	7	4.286032
100	38	8	4.273992
100	38	9	4.092215
100	39	0	4.336244
100	39	1	4.253131
100	39	2	4.159777
100	39	3	4.207288
100	39	4	4.19803
100	39	5	4.172898
100	39	6	4.256969
100	39	7	4.209592
100	39	8	4.136336
100	39	9	4.086799
100	40	0	4.309725
100	40	1	4.276904
100	40	2	4.137776
100	40	3	4.109713
100	40	4	4.149909
100	40	5	4.214625
100	40	6	4.264323
100	40	7	4.294808
100	40	8	4.167654
100	40	9	4.166005
100	41	0	4.192625
100	41	1	4.252106
100	41	2	4.165193
100	41	3	4.357184
100	41	4	4.341802
100	41	5	4.278736
100	41	6	4.124094
100	41	7	4.175043
100	41	8	4.141708
100	41	9	4.263028
100	42	0	4.255457
100	42	1	4.233003
100	42	2	4.105963
100	42	3	4.108528
100	42	4	4.283178
100	42	5	4.321974
100	42	6	4.173909
100	42	7	4.155578
100	42	8	4.253353
100	42	9	4.303215
100	43	0	4.180978
100	43	1	4.221624
100	43	2	4.275153
100	43	3	4.105407
100	43	4	4.253045
100	43	5	4.287167
100	43	6	4.008836
100	43	7	4.133196
100	43	8	4.375653
100	43	9	4.348694
100	44	0	4.097846
100	44	1	4.209447
100	44	2	4.034618
100	44	3	4.146048
100	44	4	4.440657
100	44	5	4.172033
100	44	6	4.113617
100	44	7	4.233589
100	44	8	4.249641
100	44	9	4.231898
100	45	0	4.228688
100	45	1	4.26339
100	45	2	4.286681
100	45	3	4.160649
100	45	4	4.308085
100	45	5	4.278233
100	45	6	4.160952
100	45	7	4.11446
100	45	8	4.287321
100	45	9	4.289767
100	46	0	4.992862
100	46	1	4.923007
100	46	2	4.980065
100	46	3	4.231494
100	46	4	4.374325
100	46	5	4.306633
100	46	6	4.167979
100	46	7	4.190787
100	46	8	4.27732
100	46	9	4.215155
100	47	0	4.068674
100	47	1	4.323612
100	47	2	4.155778
100	47	3	4.242639
100	47	4	4.107242
100	47	5	4.241356
100	47	6	4.199781
100	47	7	4.148672
100	47	8	4.3495
100	47	9	4.131323
100	48	0	4.185002
100	48	1	4.136326
100	48	2	4.347691
100	48	3	4.166918
100	48	4	4.151813
100	48	5	4.202229
100	48	6	4.208686
100	48	7	4.143006
100	48	8	4.09841
100	48	9	4.309356
100	49	0	4.130201
100	49	1	4.253083
100	49	2	4.272666
100	49	3	4.231955
100	49	4	4.127132
100	49	5	4.159019
100	49	6	4.386306
100	49	7	4.070724
100	49	8	4.097941
100	49	9	4.189162
100	50	0	4.246626
100	50	1	4.24555
100	50	2	4.044722
100	50	3	4.187115
100	50	4	4.169321
100	50	5	4.22294
100	50	6	4.343987
100	50	7	4.287975
100	50	8	4.233146
100	50	9	4.233702
100	51	0	4.806877
100	51	1	4.275497
100	51	2	4.266374
100	51	3	4.269864
100	51	4	4.067923
100	51	5	4.144382
100	51	6	4.387595
100	51	7	4.227226
100	51	8	4.292877
100	51	9	4.158161
100	52	0	4.276552
100	52	1	4.13078
100	52	2	4.325679
100	52	3	4.132761
100	52	4	4.181772
100	52	5	4.218102
100	52	6	4.161341
100	52	7	4.24382
100	52	8	4.16019
100	52	9	4.308869
100	53	0	4.390175
100	53	1	4.437305
100	53	2	4.317916
100	53	3	4.432516
100	53	4	4.146501
100	53	5	4.227309
100	53	6	4.275976
100	53	7	4.183312
100	53	8	4.236897
100	53	9	4.306752
100	54	0	4.147838
100	54	1	4.728116
100	54	2	4.304833
100	54	3	4.193295
100	54	4	4.159344
100	54	5	4.196725
100	54	6	4.207734
100	54	7	4.253397
100	54	8	4.246594
100	54	9	4.204048
100	55	0	4.097578
100	55	1	4.665295
100	55	2	4.201661
100	55	3	4.123601
100	55	4	4.224279
100	55	5	4.245779
100	55	6	4.220175
100	55	7	4.139816
100	55	8	4.160954
100	55	9	4.162926
100	56	0	4.307753
100	56	1	5.162798
100	56	2	4.636249
100	56	3	4.24754
100	56	4	4.315798
100	56	5	4.241982
100	56	6	4.21852
100	56	7	4.339922
100	56	8	4.182164
100	56	9	3.953795
100	57	0	4.042559
100	57	1	4.635299
100	57	2	4.213503
100	57	3	4.165297
100	57	4	4.201671
100	57	5	4.38856
100	57	6	4.269216
100	57	7	4.116643
100	57	8	4.217657
100	57	9	4.390547
100	58	0	4.195459
100	58	1	4.655289
100	58	2	4.309857
100	58	3	4.141041
100	58	4	4.082197
100	58	5	4.2251
100	58	6	4.19552
100	58	7	4.204714
100	58	8	4.646482
100	58	9	4.239827
100	59	0	4.550677
100	59	1	4.376025
100	59	2	4.366543
100	59	3	4.242104
100	59	4	4.226384
100	59	5	4.314846
100	59	6	4.263108
100	59	7	4.215458
100	59	8	4.171524
100	59	9	4.707768
100	60	0	4.874028
100	60	1	5.307579
100	60	2	4.653516
100	60	3	4.29289
100	60	4	4.247634
100	60	5	4.326156
100	60	6	4.210408
100	60	7	4.383938
100	60	8	4.259084
100	60	9	4.236831
100	61	0	4.393694
100	61	1	4.643471
100	61	2	4.150815
100	61	3	4.239928
100	61	4	4.242094
100	61	5	4.244529
100	61	6	4.161334
100	61	7	4.25516
100	61	8	4.200162
100	61	9	4.163518
100	62	0	4.248742
100	62	1	4.659666
100	62	2	4.443901
100	62	3	4.266928
100	62	4	4.103082
100	62	5	4.125687
100	62	6	4.247821
100	62	7	4.144571
100	62	8	4.268806
100	62	9	4.332573
100	63	0	4.315998
100	63	1	4.749392
100	63	2	4.175027
100	63	3	4.233008
100	63	4	4.228787
100	63	5	4.281059
100	63	6	4.255133
100	63	7	4.247454
100	63	8	4.363723
100	63	9	4.250316
100	64	0	4.269021
100	64	1	4.398338
100	64	2	4.451871
100	64	3	4.143397
100	64	4	4.288066
100	64	5	4.231587
100	64	6	4.217522
100	64	7	4.286144
100	64	8	4.170226
100	64	9	4.280684
100	65	0	4.102495
100	65	1	4.541746
100	65	2	4.337676
100	65	3	4.186557
100	65	4	3.98829
100	65	5	4.465498
100	65	6	4.414978
100	65	7	4.691574
100	65	8	4.698647
100	65	9	4.373171
100	66	0	4.106484
100	66	1	4.603946
100	66	2	4.073711
100	66	3	4.233966
100	66	4	4.225246
100	66	5	4.052119
100	66	6	4.166762
100	66	7	4.145449
100	66	8	4.203207
100	66	9	4.210111
100	67	0	4.222369
100	67	1	4.602392
100	67	2	4.161423
100	67	3	4.183297
100	67	4	4.19637
100	67	5	3.984607
100	67	6	4.114066
100	67	7	4.196781
100	67	8	3.928008
100	67	9	4.298162
100	68	0	4.691884
100	68	1	4.852618
100	68	2	4.75711
100	68	3	4.359024
100	68	4	4.18574
100	68	5	4.443746
100	68	6	4.383527
100	68	7	4.218143
100	68	8	4.371186
100	68	9	4.31032
100	69	0	4.157775
100	69	1	4.575603
100	69	2	4.318456
100	69	3	4.259904
100	69	4	4.528861
100	69	5	4.265487
100	69	6	4.269289
100	69	7	4.336931
100	69	8	4.173608
100	69	9	4.276928
100	70	0	4.30255
100	70	1	4.741601
100	70	2	4.317316
100	70	3	4.252535
100	70	4	4.182339
100	70	5	4.162048
100	70	6	4.334324
100	70	7	4.334501
100	70	8	4.215884
100	70	9	4.17902
100	71	0	4.255629
100	71	1	4.759328
100	71	2	4.263593
100	71	3	4.277641
100	71	4	4.30395
100	71	5	4.257937
100	71	6	4.351462
100	71	7	4.299401
100	71	8	4.350244
100	71	9	4.380489
100	72	0	4.222817
100	72	1	4.67625
100	72	2	4.33083
100	72	3	4.263259
100	72	4	4.277066
100	72	5	4.235507
100	72	6	4.312871
100	72	7	4.152979
100	72	8	4.219459
100	72	9	4.280916
100	73	0	4.336946
100	73	1	4.862369
100	73	2	4.289429
100	73	3	4.468089
100	73	4	4.335878
100	73	5	4.210574
100	73	6	4.170533
100	73	7	4.503745
100	73	8	5.066631
100	73	9	5.092634
100	74	0	4.773265
100	74	1	4.479023
100	74	2	4.406426
100	74	3	4.217375
100	74	4	4.218083
100	74	5	4.336874
100	74	6	4.209339
100	74	7	4.242885
100	74	8	4.224067
100	74	9	4.307174
100	75	0	4.217957
100	75	1	4.624314
100	75	2	4.357397
100	75	3	4.243204
100	75	4	5.452048
100	75	5	4.215429
100	75	6	4.399794
100	75	7	4.349677
100	75	8	4.388929
100	75	9	4.334457
100	76	0	4.338548
100	76	1	4.821757
100	76	2	4.32381
100	76	3	4.17739
100	76	4	4.30909
100	76	5	4.126665
100	76	6	4.321932
100	76	7	4.269926
100	76	8	4.211595
100	76	9	4.361596
100	77	0	4.385795
100	77	1	4.52262
100	77	2	4.47381
100	77	3	4.292674
100	77	4	4.317357
100	77	5	4.28728
100	77	6	4.308466
100	77	7	4.205854
100	77	8	4.252951
100	77	9	4.253159
100	78	0	4.300556
100	78	1	4.634612
100	78	2	4.251243
100	78	3	4.159427
100	78	4	4.307005
100	78	5	4.200975
100	78	6	4.234987
100	78	7	4.299211
100	78	8	4.436078
100	78	9	4.274902
100	79	0	4.193735
100	79	1	4.574718
100	79	2	4.295568
100	79	3	4.82383
100	79	4	4.539014
100	79	5	5.064355
100	79	6	4.762188
100	79	7	4.363215
100	79	8	4.335073
100	79	9	4.434058
100	80	0	4.15995
100	80	1	4.853305
100	80	2	4.274324
100	80	3	4.257278
100	80	4	4.237286
100	80	5	4.107932
100	80	6	4.390763
100	80	7	4.213272
100	80	8	4.326529
100	80	9	4.247172
100	81	0	4.366919
100	81	1	4.260865
100	81	2	4.144573
100	81	3	4.288751
100	81	4	4.368795
100	81	5	4.206473
100	81	6	4.224017
100	81	7	5.354657
100	81	8	5.019812
100	81	9	4.305683
100	82	0	4.214192
100	82	1	4.295704
100	82	2	4.245557
100	82	3	4.221792
100	82	4	4.322457
100	82	5	4.325721
100	82	6	4.301039
100	82	7	4.182546
100	82	8	4.359922
100	82	9	4.520968
100	83	0	4.111173
100	83	1	4.354339
100	83	2	4.20774
100	83	3	4.187964
100	83	4	4.276395
100	83	5	4.348428
100	83	6	4.284702
100	83	7	4.279107
100	83	8	4.178912
100	83	9	4.35498
100	84	0	4.1909
100	84	1	4.271383
100	84	2	4.325868
100	84	3	4.293629
100	84	4	4.185648
100	84	5	4.269804
100	84	6	4.353399
100	84	7	4.255468
100	84	8	4.320904
100	84	9	4.262657
100	85	0	4.42611
100	85	1	4.056163
100	85	2	4.18747
100	85	3	4.230524
100	85	4	4.233191
100	85	5	4.195477
100	85	6	4.289961
100	85	7	4.205904
100	85	8	4.226389
100	85	9	4.330458
100	86	0	4.217939
100	86	1	4.223014
100	86	2	4.198582
100	86	3	4.318426
100	86	4	4.218269
100	86	5	4.156455
100	86	6	4.188208
100	86	7	4.417083
100	86	8	4.194295
100	86	9	4.103221
100	87	0	4.14797
100	87	1	4.4013
100	87	2	4.0952
100	87	3	4.216124
100	87	4	4.246974
100	87	5	5.306236
100	87	6	5.138089
100	87	7	5.096706
100	87	8	4.440672
100	87	9	4.328308
100	88	0	4.302404
100	88	1	4.337288
100	88	2	4.36952
100	88	3	4.088637
100	88	4	4.301845
100	88	5	4.066717
100	88	6	4.056131
100	88	7	4.100264
100	88	8	4.313957
100	88	9	4.211247
100	89	0	4.169899
100	89	1	4.25764
100	89	2	4.288056
100	89	3	4.257487
100	89	4	4.222649
100	89	5	4.112029
100	89	6	4.221846
100	89	7	4.353134
100	89	8	4.311403
100	89	9	4.170629
100	90	0	4.229722
100	90	1	4.279662
100	90	2	4.197377
100	90	3	4.268259
100	90	4	4.084898
100	90	5	4.430872
100	90	6	4.192159
100	90	7	4.236281
100	90	8	4.162092
100	90	9	4.239579
100	91	0	4.253368
100	91	1	4.211607
100	91	2	4.135199
100	91	3	4.172687
100	91	4	4.276715
100	91	5	4.118778
100	91	6	4.359187
100	91	7	4.261264
100	91	8	4.243066
100	91	9	4.162783
100	92	0	4.184028
100	92	1	4.127011
100	92	2	4.046152
100	92	3	4.14565
100	92	4	4.258199
100	92	5	4.214612
100	92	6	4.135264
100	92	7	4.213008
100	92	8	4.172768
100	92	9	4.261924
100	93	0	4.196397
100	93	1	4.318472
100	93	2	4.135486
100	93	3	4.20266
100	93	4	4.264379
100	93	5	4.325988
100	93	6	4.112
100	93	7	4.156766
100	93	8	4.252774
100	93	9	4.168635
100	94	0	4.908646
100	94	1	4.162389
100	94	2	4.127146
100	94	3	4.136634
100	94	4	4.25654
100	94	5	4.217885
100	94	6	4.215103
100	94	7	4.29561
100	94	8	4.23251
100	94	9	4.18543
100	95	0	4.192916
100	95	1	4.163372
100	95	2	4.223939
100	95	3	4.126396
100	95	4	4.177641
100	95	5	4.254412
100	95	6	4.224203
100	95	7	4.183767
100	95	8	4.243044
100	95	9	4.460154
100	96	0	4.462393
100	96	1	4.541805
100	96	2	4.184456
100	96	3	4.374435
100	96	4	4.571715
100	96	5	4.230672
100	96	6	4.216231
100	96	7	4.241429
100	96	8	4.245282
100	96	9	4.281327
100	97	0	4.441169
100	97	1	4.223805
100	97	2	4.28159
100	97	3	4.118992
100	97	4	4.220218
100	97	5	4.258876
100	97	6	4.614102
100	97	7	4.124126
100	97	8	4.32229
100	97	9	4.218018
100	98	0	4.229713
100	98	1	4.117441
100	98	2	4.262158
100	98	3	4.121014
100	98	4	4.166602
100	98	5	4.134677
100	98	6	4.143233
100	98	7	4.220173
100	98	8	4.212396
100	98	9	4.242514
100	99	0	4.0991
100	99	1	4.120306
100	99	2	4.094376
100	99	3	4.291108
100	99	4	4.236562
100	99	5	4.079111
100	99	6	4.118867
100	99	7	4.283485
100	99	8	4.190927
100	99	9	4.176045
