length	corrupt	iteration	seconds
100000	28	6	13.026377
100000	28	7	12.96833
100000	28	8	13.520582
100000	28	9	12.851327
100000	29	0	14.04982
100000	29	1	13.416003
100000	29	2	14.127142
100000	29	3	15.297664
100000	29	4	13.37841
100000	29	5	14.165411
100000	29	6	13.117874
100000	29	7	13.615038
100000	29	8	13.712349
100000	29	9	14.651166
100000	30	0	13.0858
100000	30	1	13.414721
100000	30	2	13.273918
100000	30	3	13.288041
100000	30	4	13.280356
100000	30	5	13.028359
100000	30	6	13.553859
100000	30	7	13.55951
100000	30	8	13.253422
100000	30	9	13.353619
100000	31	0	13.808888
100000	31	1	13.799502
100000	31	2	13.71442
100000	31	3	13.87485
100000	31	4	13.703705
100000	31	5	14.032985
100000	31	6	13.986632
100000	31	7	14.08042
100000	31	8	13.812187
100000	31	9	15.192548
100000	32	0	14.786409
100000	32	1	14.064403
100000	32	2	13.885722
100000	32	3	13.96148
100000	32	4	14.049833
100000	32	5	14.130359
100000	32	6	14.442605
100000	32	7	14.298709
100000	32	8	14.703115
100000	32	9	14.280642
100000	33	0	13.880117
100000	33	1	14.193197
100000	33	2	13.686198
100000	33	3	14.82722
100000	33	4	13.593258
100000	33	5	13.515418
100000	33	6	14.973615
100000	33	7	14.026281
100000	33	8	14.042224
100000	33	9	13.324133
100000	34	0	13.76263
100000	34	1	13.856687
100000	34	2	15.62454
100000	34	3	13.700788
100000	34	4	13.539366
100000	34	5	15.184172
100000	34	6	13.883014
100000	34	7	13.979819
100000	34	8	14.058869
100000	34	9	13.761683
100000	35	0	13.958583
100000	35	1	14.517017
100000	35	2	14.100419
100000	35	3	13.915588
100000	35	4	13.785348
100000	35	5	14.136371
100000	35	6	14.175421
100000	35	7	14.025009
100000	35	8	14.054179
100000	35	9	13.757912
100000	36	0	14.057734
100000	36	1	13.989337
100000	36	2	13.841029
100000	36	3	14.023298
100000	36	4	14.227361
100000	36	5	14.072452
100000	36	6	14.184108
100000	36	7	14.002896
100000	36	8	14.516255
100000	36	9	13.803753
100000	37	0	14.26078
100000	37	1	16.142086
100000	37	2	14.242166
100000	37	3	14.130494
100000	37	4	13.933741
100000	37	5	14.115171
100000	37	6	13.88532
100000	37	7	14.440013
100000	37	8	15.715139
100000	37	9	15.185635
100000	38	0	14.52929
100000	38	1	14.29394
100000	38	2	14.195805
100000	38	3	14.126734
100000	38	4	14.354012
100000	38	5	15.985221
100000	38	6	14.351558
100000	38	7	14.28352
100000	38	8	14.159872
100000	38	9	14.036125
100000	39	0	14.499161
100000	39	1	14.434561
100000	39	2	14.449279
100000	39	3	14.546324
100000	39	4	14.770357
100000	39	5	14.734938
100000	39	6	16.454296
100000	39	7	14.5598
100000	39	8	14.41425
100000	39	9	14.461317
100000	40	0	14.979254
100000	40	1	15.558865
100000	40	2	14.936738
100000	40	3	14.836915
100000	40	4	15.176482
100000	40	5	14.926628
100000	40	6	15.123718
100000	40	7	15.173777
100000	40	8	15.033196
100000	40	9	15.282998
100000	41	0	16.214423
100000	41	1	16.365367
100000	41	2	16.175872
100000	41	3	16.238738
100000	41	4	16.233771
100000	41	5	16.036633
100000	41	6	16.845395
100000	41	7	16.737615
100000	41	8	16.457364
100000	41	9	17.661819
100000	42	0	17.016694
100000	42	1	17.409351
100000	42	2	15.999354
100000	42	3	15.945465
100000	42	4	17.129402
100000	42	5	17.271292
100000	42	6	16.532388
100000	42	7	16.226028
100000	42	8	15.921918
100000	42	9	16.274196
100000	43	0	16.207388
100000	43	1	16.307279
100000	43	2	16.413012
100000	43	3	16.182371
100000	43	4	16.093504
100000	43	5	15.654104
100000	43	6	16.24179
100000	43	7	16.187383
100000	43	8	16.39428
100000	43	9	16.888445
100000	44	0	16.36655
100000	44	1	15.613234
100000	44	2	15.81701
100000	44	3	18.181274
100000	44	4	16.078869
100000	44	5	16.701227
100000	44	6	16.299841
100000	44	7	16.490618
100000	44	8	15.776552
100000	44	9	16.512871
100000	45	0	16.621696
100000	45	1	16.400904
100000	45	2	16.492737
100000	45	3	16.051768
100000	45	4	17.123362
100000	45	5	16.676334
100000	45	6	16.492396
100000	45	7	16.905047
100000	45	8	16.741898
100000	45	9	16.181836
100000	46	0	15.987886
100000	46	1	17.368823
100000	46	2	16.296199
100000	46	3	16.677849
100000	46	4	16.691012
100000	46	5	18.151125
100000	46	6	16.465681
100000	46	7	16.733168
100000	46	8	15.969739
100000	46	9	16.117952
100000	47	0	16.393302
100000	47	1	16.639039
100000	47	2	16.99833
100000	47	3	16.685076
100000	47	4	16.826164
100000	47	5	16.824344
100000	47	6	16.323957
100000	47	7	16.63806
100000	47	8	16.648495
100000	47	9	16.950512
100000	48	0	17.056362
100000	48	1	17.126024
100000	48	2	17.647022
100000	48	3	17.342747
100000	48	4	16.979319
100000	48	5	17.309526
100000	48	6	19.035704
100000	48	7	17.377456
100000	48	8	16.50742
100000	48	9	17.444428
100000	49	0	16.442585
100000	49	1	17.102636
100000	49	2	16.872785
100000	49	3	16.760037
100000	49	4	16.141786
100000	49	5	16.28012
100000	49	6	17.180102
100000	49	7	18.09973
100000	49	8	17.200732
100000	49	9	16.437078
100000	50	0	16.997144
100000	50	1	16.818543
100000	50	2	17.055685
100000	50	3	17.800277
100000	50	4	17.080178
100000	50	5	16.773256
100000	50	6	16.644369
100000	50	7	18.362688
100000	50	8	18.041583
100000	50	9	17.383193
100000	51	0	16.858258
100000	51	1	17.045219
100000	51	2	16.532216
100000	51	3	16.739739
100000	51	4	17.032474
100000	51	5	16.724507
100000	51	6	16.908406
100000	51	7	16.765107
100000	51	8	16.685665
100000	51	9	16.939683
100000	52	0	16.289688
100000	52	1	15.934666
100000	52	2	15.861283
100000	52	3	15.646393
100000	52	4	15.784855
100000	52	5	16.561619
100000	52	6	15.991998
100000	52	7	15.904264
100000	52	8	15.5484
100000	52	9	16.308307
100000	53	0	17.711353
100000	53	1	15.760871
100000	53	2	15.956083
100000	53	3	15.792404
100000	53	4	17.157861
100000	53	5	15.533481
100000	53	6	15.905336
100000	53	7	16.175569
100000	53	8	15.87873
100000	53	9	16.431082
100000	54	0	16.467249
100000	54	1	16.067492
100000	54	2	16.284057
100000	54	3	16.075655
100000	54	4	16.792092
100000	54	5	16.293508
100000	54	6	16.309291
100000	54	7	16.888702
100000	54	8	16.719226
100000	54	9	16.446105
100000	55	0	16.840359
100000	55	1	16.136863
100000	55	2	18.115916
100000	55	3	16.640941
100000	55	4	16.538422
100000	55	5	16.144601
100000	55	6	16.5055
100000	55	7	16.178406
100000	55	8	16.391314
100000	55	9	16.285351
100000	56	0	16.757672
100000	56	1	17.436326
100000	56	2	17.627582
100000	56	3	16.749743
100000	56	4	16.498139
100000	56	5	17.692347
100000	56	6	16.665416
100000	56	7	17.099401
100000	56	8	16.565242
100000	56	9	16.990264
100000	57	0	19.917837
100000	57	1	17.025362
100000	57	2	16.909287
100000	57	3	18.792067
100000	57	4	17.698359
100000	57	5	16.608307
100000	57	6	16.67547
100000	57	7	16.892748
100000	57	8	16.843674
100000	57	9	17.190928
100000	58	0	16.431923
100000	58	1	17.27867
100000	58	2	16.517594
100000	58	3	16.604414
100000	58	4	16.591413
100000	58	5	16.718639
100000	58	6	17.055819
100000	58	7	16.898814
100000	58	8	16.983901
100000	58	9	16.182659
100000	59	0	17.975817
100000	59	1	17.593318
100000	59	2	17.615679
100000	59	3	16.98026
100000	59	4	18.612139
100000	59	5	17.961249
100000	59	6	17.904491
100000	59	7	18.141704
100000	59	8	17.791649
100000	59	9	17.547858
100000	60	0	16.784055
100000	60	1	16.214638
100000	60	2	16.337444
100000	60	3	16.846928
100000	60	4	16.248024
100000	60	5	16.361286
100000	60	6	18.444461
100000	60	7	16.021442
100000	60	8	16.72326
100000	60	9	16.426132
100000	61	0	17.651389
100000	61	1	17.325074
100000	61	2	17.240355
100000	61	3	17.575611
100000	61	4	17.266958
100000	61	5	18.693839
100000	61	6	17.828801
100000	61	7	17.392855
100000	61	8	17.259112
100000	61	9	17.319732
100000	62	0	18.032685
100000	62	1	18.280979
100000	62	2	17.947634
100000	62	3	17.668528
100000	62	4	17.720102
100000	62	5	17.856335
100000	62	6	19.025905
100000	62	7	17.737818
100000	62	8	17.951586
100000	62	9	17.785205
100000	63	0	17.898148
100000	63	1	18.272028
100000	63	2	17.801003
100000	63	3	18.136144
100000	63	4	18.469565
100000	63	5	18.182724
100000	63	6	18.701846
100000	63	7	18.684936
100000	63	8	18.298065
100000	63	9	18.868884
100000	64	0	18.156828
100000	64	1	19.225478
100000	64	2	17.954708
100000	64	3	17.878812
100000	64	4	17.64641
100000	64	5	17.950953
100000	64	6	18.848296
100000	64	9	19.532271
100000	65	0	18.128579
100000	65	1	18.071563
100000	65	2	17.651937
100000	65	3	17.875155
100000	65	4	18.121158
100000	65	5	18.144599
100000	65	6	18.579095
100000	65	7	17.678476
100000	65	8	18.018862
100000	65	9	17.99261
100000	66	0	18.328298
100000	66	1	18.989604
100000	66	2	19.657475
100000	66	3	18.231368
100000	66	4	18.845995
100000	66	5	18.565399
100000	66	6	19.993014
100000	66	7	19.664013
100000	66	8	18.079482
100000	66	9	18.387307
100000	67	0	17.88655
100000	67	1	18.467877
100000	67	2	17.718704
100000	67	3	17.99374
100000	67	4	17.404255
100000	67	5	17.886455
100000	67	6	18.290951
100000	67	7	17.57006
100000	67	8	18.43578
100000	67	9	19.43862
100000	68	0	17.701324
100000	68	1	17.866807
100000	68	2	18.012709
100000	68	3	17.643293
100000	68	4	17.521948
100000	68	5	18.182826
100000	68	6	18.802426
100000	68	7	17.850512
100000	68	8	17.277525
100000	68	9	17.808191
100000	69	0	17.36456
100000	69	1	18.493274
100000	69	2	17.367927
100000	69	3	17.574978
100000	69	4	17.611818
100000	69	5	17.879153
100000	69	6	17.942558
100000	69	7	17.956372
100000	69	8	18.257065
100000	69	9	17.658499
100000	70	0	18.882024
100000	70	1	18.275107
100000	70	2	17.660194
100000	70	3	18.424172
100000	70	4	18.05635
100000	70	5	18.183393
100000	70	6	19.614625
100000	70	7	18.236519
100000	70	8	17.776196
100000	70	9	18.769057
100000	71	0	18.003809
100000	71	1	18.505093
100000	71	2	19.773773
100000	71	3	18.908067
100000	71	4	18.223922
100000	71	5	18.058213
100000	71	6	18.463783
100000	71	7	18.071916
100000	71	8	18.305867
100000	71	9	19.086961
100000	72	0	18.178012
100000	72	1	18.374998
100000	72	2	17.747597
100000	72	3	17.6921
100000	72	4	17.937134
100000	72	5	18.096627
100000	72	6	20.229573
100000	72	7	18.05943
100000	72	8	18.317619
100000	72	9	18.434028
100000	73	0	17.70884
100000	73	1	17.643509
100000	73	2	17.387976
100000	73	3	17.575343
100000	73	4	17.216249
100000	73	5	17.316637
100000	73	6	17.261947
100000	73	7	17.54044
100000	73	8	17.466927
100000	73	9	17.754799
100000	74	0	18.060513
100000	74	1	18.493233
100000	74	2	17.872893
100000	74	3	17.739222
100000	74	4	17.76714
100000	74	5	19.012777
100000	74	6	24.146725
100000	74	7	18.730963
100000	74	8	17.93307
100000	74	9	17.56994
100000	75	0	18.177088
100000	75	1	18.441148
100000	75	2	17.757184
100000	75	3	18.350073
100000	75	4	18.093054
100000	75	5	17.779091
100000	75	6	17.93467
100000	75	7	17.947509
100000	75	8	18.154804
100000	75	9	17.895581
100000	76	0	16.855295
100000	76	1	18.757133
100000	76	2	16.99784
100000	76	3	17.039898
100000	76	4	16.855557
100000	76	5	16.868351
100000	76	6	18.423336
100000	76	7	17.132412
100000	76	8	17.139764
100000	76	9	17.000443
100000	77	0	17.378882
100000	77	1	17.849664
100000	77	2	17.019099
100000	77	3	17.279108
100000	77	4	17.741826
100000	77	5	17.465866
100000	77	6	17.744798
100000	77	7	17.429373
100000	77	8	17.330484
100000	77	9	17.595836
100000	78	0	18.059814
100000	78	1	19.125482
100000	78	2	17.738276
100000	78	3	17.245714
100000	78	4	17.096269
100000	78	5	17.130291
100000	78	6	17.436928
100000	78	7	19.070055
100000	78	8	17.274268
100000	78	9	17.486897
100000	79	0	17.77369
100000	79	1	17.487875
100000	79	2	18.719779
100000	79	3	17.165521
100000	79	4	16.809329
100000	79	5	17.887545
100000	79	6	17.666468
100000	79	7	17.537958
100000	79	8	17.466034
100000	79	9	17.331666
100000	80	0	18.102831
100000	80	1	18.443082
100000	80	2	17.737209
100000	80	3	17.954569
100000	80	4	17.769989
100000	80	5	17.623572
100000	80	6	17.849504
100000	80	7	19.011261
100000	80	8	17.82045
100000	80	9	17.557085
100000	81	0	17.350398
100000	81	1	17.970827
100000	81	2	17.547249
100000	81	3	17.202121
100000	81	4	17.892499
100000	81	5	18.486229
100000	81	6	17.494204
100000	81	7	17.037811
100000	81	8	17.308071
100000	81	9	17.582554
100000	82	0	17.528057
100000	82	1	17.950208
100000	82	2	17.885526
100000	82	3	17.022544
100000	82	4	17.545899
100000	82	5	18.336388
100000	82	6	17.422674
100000	82	7	17.622661
100000	82	8	19.754181
100000	82	9	17.658751
100000	83	0	17.597368
100000	83	1	20.409571
100000	83	2	17.497788
100000	83	3	17.393343
100000	83	4	17.563404
100000	83	5	17.401488
100000	83	6	17.017674
100000	83	7	18.737525
100000	83	8	17.573467
100000	83	9	17.302703
100000	84	0	17.510999
100000	84	1	17.673418
100000	84	2	17.168341
100000	84	3	17.239874
100000	84	4	17.242727
100000	84	5	17.188423
100000	84	6	19.355668
100000	84	7	17.948551
100000	84	8	20.405201
100000	84	9	17.729605
100000	85	0	17.083075
100000	85	1	17.583759
100000	85	2	16.820855
100000	85	3	17.013838
100000	85	4	17.749379
100000	85	5	17.161757
100000	85	6	17.034337
100000	85	7	17.596326
100000	85	8	16.969774
100000	85	9	17.139676
100000	86	0	17.468417
100000	86	1	16.855541
100000	86	2	17.291005
100000	86	3	18.026182
100000	86	4	17.570983
100000	86	5	17.289725
100000	86	6	16.802741
100000	86	7	17.31299
100000	86	8	16.940865
100000	86	9	18.647642
100000	87	0	17.269469
100000	87	1	17.421304
100000	87	2	17.606749
100000	87	3	17.231113
100000	87	4	17.048574
100000	87	5	17.506057
100000	87	6	17.133808
100000	87	7	17.343883
100000	87	8	17.060718
100000	87	9	17.654726
100000	88	0	17.526955
100000	88	1	17.466345
100000	88	2	17.41812
100000	88	3	18.375959
100000	88	4	17.056481
100000	88	5	16.724481
100000	88	6	17.171167
100000	88	7	17.339909
100000	88	8	17.233154
100000	88	9	17.304082
100000	89	0	18.58393
100000	89	1	17.487381
100000	89	2	17.122693
100000	89	3	17.528875
100000	89	4	16.946861
100000	89	5	17.13801
100000	89	6	17.214476
100000	89	7	16.99265
100000	89	8	17.745049
100000	89	9	16.777303
100000	90	0	16.661849
100000	90	1	17.132754
100000	90	2	16.866636
100000	90	3	16.85628
100000	90	4	17.10615
100000	90	5	16.845562
100000	90	6	17.166663
100000	90	7	16.376727
100000	90	8	16.260895
100000	90	9	16.81028
100000	91	0	16.33616
100000	91	1	18.706269
100000	91	2	16.88543
100000	91	3	16.383071
100000	91	4	16.292786
100000	91	5	17.001388
100000	91	6	16.470455
100000	91	7	16.587107
100000	91	8	16.73075
100000	91	9	18.103229
100000	92	0	15.929136
100000	92	1	16.667067
100000	92	2	16.480352
100000	92	3	16.146709
100000	92	4	15.990645
100000	92	5	16.331935
100000	92	6	15.916618
100000	92	7	16.051529
100000	92	8	16.096241
100000	92	9	15.858297
100000	93	0	17.399179
100000	93	1	17.452921
100000	93	2	17.400832
100000	93	3	18.98014
100000	93	4	17.275727
100000	93	5	17.169859
100000	93	6	17.003005
100000	93	7	17.525189
100000	93	8	16.915569
100000	93	9	17.1175
100000	94	0	17.575104
100000	94	1	18.055331
100000	94	2	17.533323
100000	94	3	17.40793
100000	94	4	17.44791
100000	94	5	17.47462
100000	94	6	17.278747
100000	94	7	17.341186
100000	94	8	17.738219
100000	94	9	17.44425
100000	95	0	16.763816
100000	95	1	17.473636
100000	95	2	16.875555
100000	95	3	17.353018
100000	95	4	17.650433
100000	95	5	18.074474
100000	95	6	16.774983
100000	95	7	16.759818
100000	95	8	16.460224
100000	95	9	16.313882
100000	96	0	17.035504
100000	96	1	17.082347
100000	96	2	16.838227
100000	96	3	17.363443
100000	96	4	16.822081
100000	96	5	16.766555
100000	96	6	16.906203
100000	96	7	16.791103
100000	96	8	18.368021
100000	96	9	16.634618
100000	97	0	31.359413
100000	97	1	31.591012
100000	97	2	32.446253
100000	97	3	31.52584
100000	97	4	31.297894
100000	97	5	31.03546
100000	97	6	31.020486
100000	97	7	30.827914
100000	97	8	31.180362
100000	97	9	31.462711
100000	98	0	31.430063
100000	98	1	32.736
100000	98	2	31.997565
100000	98	3	31.467199
100000	98	4	32.354374
100000	98	5	31.494318
100000	98	6	31.704649
100000	98	7	31.658618
100000	98	8	31.946559
100000	98	9	31.765157
100000	99	0	46.683899
100000	99	1	47.094905
100000	99	2	46.349986
100000	99	3	47.449352
100000	99	4	46.53293
100000	99	5	47.237527
100000	99	6	47.185672
100000	99	7	47.556532
100000	99	8	46.293262
100000	99	9	46.521415
