length	corrupt	iteration	seconds
1000000	5	8	20.76188
1000000	5	9	20.888174
1000000	6	0	22.132349
1000000	6	1	21.836954
1000000	6	2	22.119895
1000000	6	3	21.316641
1000000	6	4	21.504982
1000000	6	5	21.26076
1000000	6	6	21.811468
1000000	6	7	21.665749
1000000	6	8	21.549362
1000000	6	9	21.884447
1000000	7	0	24.49422
1000000	7	1	27.284762
1000000	7	2	24.559198
1000000	7	3	24.745045
1000000	7	4	24.685364
1000000	7	5	24.799348
1000000	7	6	25.261337
1000000	7	7	24.736298
1000000	7	8	24.515736
1000000	7	9	25.490698
1000000	8	0	26.604677
1000000	8	1	26.979432
1000000	8	2	26.936766
1000000	8	3	27.315911
1000000	8	4	26.245391
1000000	8	5	26.42698
1000000	8	6	26.347897
1000000	8	7	27.042967
1000000	8	8	26.180543
1000000	8	9	25.759381
1000000	9	0	27.766062
1000000	9	1	28.641314
1000000	9	2	26.862706
1000000	9	3	27.632677
1000000	9	4	28.666891
1000000	9	5	28.33664
1000000	9	6	28.224622
1000000	9	7	28.006244
1000000	9	8	27.934835
1000000	9	9	27.490612
1000000	10	0	29.705059
1000000	10	1	30.484676
1000000	10	2	28.796591
1000000	10	3	29.899846
1000000	10	4	29.427939
1000000	10	5	29.749469
1000000	10	6	30.330095
1000000	10	7	30.33184
1000000	10	8	31.075557
1000000	10	9	29.944063
1000000	11	0	31.477779
1000000	11	1	31.758333
1000000	11	2	31.493512
1000000	11	3	31.287746
1000000	11	4	32.165505
1000000	11	5	32.602567
1000000	11	6	30.202158
1000000	11	7	30.672607
1000000	11	8	30.869457
1000000	11	9	35.455506
1000000	12	0	32.964492
1000000	12	1	33.963688
1000000	12	2	33.386137
1000000	12	3	32.360101
1000000	12	4	33.749988
1000000	12	5	33.090142
1000000	12	6	33.375853
1000000	12	7	34.002831
1000000	12	8	32.204449
1000000	12	9	33.620008
1000000	13	0	34.916998
1000000	13	1	36.035014
1000000	13	2	34.802075
1000000	13	3	35.967668
1000000	13	4	34.554421
1000000	13	5	34.205602
1000000	13	6	35.306904
1000000	13	7	34.902257
1000000	13	8	34.384789
1000000	13	9	35.631421
1000000	14	0	35.909577
1000000	14	1	35.803094
1000000	14	2	34.308063
1000000	14	3	35.269983
1000000	14	4	34.166643
1000000	14	5	35.452491
1000000	14	6	35.485805
1000000	14	7	36.406228
1000000	14	8	35.537912
1000000	14	9	35.991873
1000000	15	0	37.504149
1000000	15	1	39.145581
1000000	15	2	37.844854
1000000	15	3	37.348922
1000000	15	4	37.191738
1000000	15	5	38.495454
1000000	15	6	37.963733
1000000	15	7	37.218458
1000000	15	8	37.66191
1000000	15	9	37.09461
1000000	16	0	39.312572
1000000	16	1	38.669956
1000000	16	2	39.291335
1000000	16	3	38.835124
1000000	16	4	39.337249
1000000	16	5	39.798973
1000000	16	6	40.845658
1000000	16	7	39.671608
1000000	16	8	39.21392
1000000	16	9	39.086624
1000000	17	0	40.842448
1000000	17	1	40.948988
1000000	17	2	40.170726
1000000	17	3	41.434637
1000000	17	4	40.481295
1000000	17	5	40.827454
1000000	17	6	40.758989
1000000	17	7	40.207768
1000000	17	8	39.813496
1000000	17	9	40.84747
1000000	18	0	40.55595
1000000	18	1	42.809732
1000000	18	2	42.27726
1000000	18	3	41.363788
1000000	18	4	41.417071
1000000	18	5	41.034452
1000000	18	6	41.852891
1000000	18	7	40.634169
1000000	18	8	41.21507
1000000	18	9	41.375423
1000000	19	0	42.590461
1000000	19	1	44.055134
1000000	19	2	42.948006
1000000	19	3	42.967802
1000000	19	4	42.381069
1000000	19	5	43.07979
1000000	19	6	43.772489
1000000	19	7	42.953868
1000000	19	8	42.124055
1000000	19	9	42.147926
1000000	20	0	42.907658
1000000	20	1	43.865866
1000000	20	2	43.207403
1000000	20	3	43.482173
1000000	20	4	43.552547
1000000	20	5	43.246929
1000000	20	6	42.436209
1000000	20	7	43.144295
1000000	20	8	43.509117
1000000	20	9	42.953308
1000000	21	0	45.619578
1000000	21	1	45.438344
1000000	21	2	43.156975
1000000	21	3	43.051099
1000000	21	4	44.429979
1000000	21	5	43.212301
1000000	21	6	43.146076
1000000	21	7	44.661067
1000000	21	8	43.346683
1000000	21	9	43.533713
1000000	22	0	46.081706
1000000	22	1	47.354486
1000000	22	2	45.905821
1000000	22	3	45.496281
1000000	22	4	46.986815
1000000	22	5	46.277092
1000000	22	6	47.018295
1000000	22	7	45.957981
1000000	22	8	46.34813
1000000	22	9	46.067178
1000000	23	0	47.493653
1000000	23	1	50.631091
1000000	23	2	48.232037
1000000	23	3	47.909339
1000000	23	4	49.479475
1000000	23	5	49.645368
1000000	23	6	47.802891
1000000	23	7	49.926071
1000000	23	8	48.364391
1000000	23	9	48.355451
1000000	24	0	48.69853
1000000	24	1	50.046829
1000000	24	2	50.170474
1000000	24	3	50.165429
1000000	24	4	49.32365
1000000	24	5	49.663733
1000000	24	6	48.637106
1000000	24	7	49.598795
1000000	24	8	50.023698
1000000	24	9	50.833138
1000000	25	0	50.030831
1000000	25	1	50.207752
1000000	25	2	49.960164
1000000	25	3	50.812936
1000000	25	4	49.747525
1000000	25	5	50.728251
1000000	25	6	50.383106
1000000	25	7	50.480095
1000000	25	8	49.895103
1000000	25	9	49.439714
1000000	26	0	51.253239
1000000	26	1	53.114269
1000000	26	2	51.114671
1000000	26	3	50.413033
1000000	26	4	50.760202
1000000	26	5	50.216632
1000000	26	6	51.785792
1000000	26	7	51.302166
1000000	26	8	51.250064
1000000	26	9	49.691971
1000000	27	0	51.565326
1000000	27	1	52.05001
1000000	27	2	52.289978
1000000	27	3	52.571902
1000000	27	4	51.888942
1000000	27	5	51.953011
1000000	27	6	52.108567
1000000	27	7	51.638468
1000000	27	8	52.267875
1000000	27	9	51.605822
1000000	28	0	54.730395
1000000	28	1	54.361698
1000000	28	2	53.271622
1000000	28	3	52.183137
1000000	28	4	53.553362
1000000	28	5	57.394797
1000000	28	6	57.071092
1000000	28	7	53.472881
1000000	28	8	53.496245
1000000	28	9	54.232657
1000000	29	0	53.853295
1000000	29	1	56.170011
1000000	29	2	52.748028
1000000	29	3	54.482542
1000000	29	4	54.030466
1000000	29	5	53.098734
1000000	29	6	53.132456
1000000	29	7	54.78433
1000000	29	8	54.332128
1000000	29	9	53.4054
1000000	30	0	54.555046
1000000	30	1	55.156937
1000000	30	2	54.479907
1000000	30	3	53.799317
1000000	30	4	55.012156
1000000	30	5	55.311936
1000000	30	6	55.307659
1000000	30	7	54.666201
1000000	30	8	54.749007
1000000	30	9	55.927843
1000000	31	0	56.489444
1000000	31	1	57.367809
1000000	31	2	56.057268
1000000	31	3	55.19977
1000000	31	4	54.108211
1000000	31	5	56.136924
1000000	31	6	55.66321
1000000	31	7	55.549346
1000000	31	8	54.153558
1000000	31	9	56.643718
1000000	32	0	57.311395
1000000	32	1	57.101188
1000000	32	2	56.286928
1000000	32	3	56.457734
1000000	32	4	56.617583
1000000	32	5	55.739084
1000000	32	6	56.672748
1000000	32	7	56.601737
1000000	32	8	56.074368
1000000	32	9	56.360935
1000000	33	0	59.854831
1000000	33	1	58.314536
1000000	33	2	59.175898
1000000	33	3	58.235875
1000000	33	4	57.957805
1000000	33	5	58.671094
1000000	33	6	58.903902
1000000	33	7	57.47299
1000000	33	8	60.751877
1000000	33	9	57.618053
1000000	34	0	59.940926
1000000	34	1	62.274431
1000000	34	2	60.4366
1000000	34	3	59.571641
1000000	34	4	59.270842
1000000	34	5	58.598602
1000000	34	6	60.777325
1000000	34	7	59.255043
1000000	34	8	60.321528
1000000	34	9	62.205338
1000000	35	0	67.548784
1000000	35	1	67.386555
1000000	35	2	62.820643
1000000	35	3	61.755462
1000000	35	4	61.964589
1000000	35	5	61.048604
1000000	35	6	63.279787
1000000	35	7	60.550503
1000000	35	8	60.495642
1000000	35	9	60.382938
1000000	36	0	63.247223
1000000	36	1	64.23564
1000000	36	2	60.917693
1000000	36	3	59.794596
1000000	36	4	60.873472
1000000	36	5	62.508687
1000000	36	6	61.94333
1000000	36	7	61.268371
1000000	36	8	60.301707
1000000	36	9	61.613459
1000000	37	0	59.753728
1000000	37	1	63.162206
1000000	37	2	59.770193
1000000	37	3	60.538919
1000000	37	4	59.281448
1000000	37	5	60.662953
1000000	37	6	59.408983
1000000	37	7	59.956605
1000000	37	8	60.022004
1000000	37	9	61.071364
1000000	38	0	67.294553
1000000	38	1	68.294655
1000000	38	2	64.782628
1000000	38	3	64.485344
1000000	38	4	65.78081
1000000	38	5	64.729261
1000000	38	6	68.248108
1000000	38	7	66.020118
1000000	38	8	66.909832
1000000	38	9	65.396346
1000000	39	0	66.990777
1000000	39	1	68.553502
1000000	39	2	64.366004
1000000	39	3	65.461901
1000000	39	4	66.142957
1000000	39	5	73.009317
1000000	39	6	67.085634
1000000	39	7	65.383181
1000000	39	8	64.98745
1000000	39	9	65.475012
1000000	40	0	66.594106
1000000	40	1	68.939984
1000000	40	2	64.234181
1000000	40	3	66.270627
1000000	40	4	66.572709
1000000	40	5	65.996508
1000000	40	6	65.91885
1000000	40	7	65.371294
1000000	40	8	67.107963
1000000	40	9	68.817658
1000000	41	0	66.884786
1000000	41	1	65.950822
1000000	41	2	65.874787
1000000	41	3	63.695038
1000000	41	4	68.711078
1000000	41	5	65.538826
1000000	41	6	66.123362
1000000	41	7	66.079953
1000000	41	8	65.353667
1000000	41	9	67.403458
1000000	42	0	67.117695
1000000	42	1	70.025542
1000000	42	2	67.34138
1000000	42	3	66.023582
1000000	42	4	66.325794
1000000	42	5	67.617806
1000000	42	6	66.062857
1000000	42	7	65.353656
1000000	42	8	66.591268
1000000	42	9	66.062001
1000000	43	0	70.683926
1000000	43	1	68.627984
1000000	43	2	66.818234
1000000	43	3	67.770067
1000000	43	4	66.791351
1000000	43	5	69.287955
1000000	43	6	66.940571
1000000	43	7	65.895296
1000000	43	8	67.207148
1000000	43	9	68.351351
1000000	44	0	66.801883
1000000	44	1	67.511481
1000000	44	2	67.628446
1000000	44	3	67.508147
1000000	44	4	66.063161
1000000	44	5	67.658411
1000000	44	6	68.107554
1000000	44	7	70.180087
1000000	44	8	68.947395
1000000	44	9	66.238805
1000000	45	0	68.02464
1000000	45	1	68.580681
1000000	45	2	69.380518
1000000	45	3	69.366462
1000000	45	4	68.800688
1000000	45	5	69.134277
1000000	45	6	71.811511
1000000	45	7	71.693159
1000000	45	8	75.627512
1000000	45	9	70.289985
1000000	46	0	69.478173
1000000	46	1	68.827879
1000000	46	2	68.775144
1000000	46	3	68.141139
1000000	46	4	67.62229
1000000	46	5	69.439992
1000000	46	6	69.510447
1000000	46	7	67.863687
1000000	46	8	66.685275
1000000	46	9	67.656718
1000000	47	0	72.179914
1000000	47	1	71.098157
1000000	47	2	70.824097
1000000	47	3	70.981547
1000000	47	4	71.481211
1000000	47	5	72.603153
1000000	47	6	71.017093
1000000	47	7	70.05152
1000000	47	8	69.261646
1000000	47	9	69.875671
1000000	48	0	73.04705
1000000	48	1	71.185106
1000000	48	2	72.38879
1000000	48	3	74.206042
1000000	48	4	70.701121
1000000	48	5	69.722245
1000000	48	6	70.093201
1000000	48	7	70.961616
1000000	48	8	71.468353
1000000	48	9	69.698672
1000000	49	0	73.249401
1000000	49	1	73.658361
1000000	49	2	73.208322
1000000	49	3	73.419418
1000000	49	4	77.556914
1000000	49	5	71.609049
1000000	49	6	72.130742
1000000	49	7	73.714761
1000000	49	8	71.603597
1000000	49	9	73.005233
1000000	50	0	78.269399
1000000	50	1	78.265372
1000000	50	2	79.837373
1000000	50	3	81.531904
1000000	50	4	77.234436
1000000	50	5	73.095936
1000000	50	6	74.989769
1000000	50	7	77.156086
1000000	50	8	73.184152
1000000	50	9	72.852843
1000000	51	0	74.500676
1000000	51	1	75.606722
1000000	51	2	74.350311
1000000	51	3	73.523733
1000000	51	4	73.605484
1000000	51	5	72.305163
1000000	51	6	73.277278
1000000	51	7	76.557262
1000000	51	8	74.264636
1000000	51	9	74.673467
1000000	52	0	75.636767
1000000	52	1	77.775264
1000000	52	2	76.396305
1000000	52	3	76.00621
1000000	52	4	75.279837
1000000	52	5	77.232306
1000000	52	6	77.833228
1000000	52	7	76.009346
1000000	52	8	76.50565
1000000	52	9	75.235698
1000000	53	0	77.063135
1000000	53	1	78.591024
1000000	53	2	76.014353
1000000	53	3	76.820402
1000000	53	4	77.58122
1000000	53	5	74.972274
1000000	53	6	76.466326
1000000	53	7	75.206272
1000000	53	8	75.93204
1000000	53	9	76.689475
1000000	54	0	76.242726
1000000	54	1	80.91211
1000000	54	2	83.764459
1000000	54	3	77.801744
1000000	54	4	79.204398
1000000	54	5	79.95594
1000000	54	6	78.413505
1000000	54	7	77.811926
1000000	54	8	78.051263
1000000	54	9	79.32681
1000000	55	0	81.307138
1000000	55	1	78.082801
1000000	55	2	78.082113
1000000	55	3	79.669828
1000000	55	4	78.255198
1000000	55	5	79.03047
1000000	55	6	76.830737
1000000	55	7	78.243836
1000000	55	8	78.938862
1000000	55	9	78.393316
1000000	56	0	79.097013
1000000	56	1	78.503744
1000000	56	2	78.528598
1000000	56	3	79.708632
1000000	56	4	79.726507
1000000	56	5	80.048259
1000000	56	6	79.753413
1000000	56	7	78.966823
1000000	56	8	80.534007
1000000	56	9	86.993715
1000000	57	0	91.355347
1000000	57	1	83.134428
1000000	57	2	77.803915
1000000	57	3	87.115471
1000000	57	4	78.425057
1000000	57	5	80.184045
1000000	57	6	77.579929
1000000	57	7	79.972157
1000000	57	8	77.9944
1000000	57	9	81.022895
1000000	58	0	81.075706
1000000	58	1	81.328776
1000000	58	2	81.635208
1000000	58	3	79.402028
1000000	58	4	79.585171
1000000	58	5	78.195726
1000000	58	6	80.238931
1000000	58	7	78.635991
1000000	58	8	78.860863
1000000	58	9	82.402308
1000000	59	0	78.918408
1000000	59	1	81.165718
1000000	59	2	78.856475
1000000	59	3	78.065914
1000000	59	4	79.345444
1000000	59	5	78.414664
1000000	59	6	80.364449
1000000	59	7	81.286343
1000000	59	8	78.586719
1000000	59	9	78.91624
1000000	60	0	81.643514
1000000	60	1	80.285829
1000000	60	2	81.19078
1000000	60	3	79.510342
1000000	60	4	81.232779
1000000	60	5	79.182628
1000000	60	6	81.03527
1000000	60	7	80.86253
1000000	60	8	79.946271
1000000	60	9	80.108894
1000000	61	0	77.560314
1000000	61	1	80.810933
1000000	61	2	78.035761
1000000	61	3	80.728082
1000000	61	4	80.930417
1000000	61	5	76.825844
1000000	61	6	77.129379
1000000	61	7	78.305933
1000000	61	8	79.073207
1000000	61	9	78.150723
1000000	62	0	78.581968
1000000	62	1	81.154976
1000000	62	2	79.066041
1000000	62	3	79.038235
1000000	62	4	77.217411
1000000	62	5	80.358491
1000000	62	6	78.014708
1000000	62	7	78.935915
1000000	62	8	79.541325
1000000	62	9	79.895392
1000000	63	0	78.636316
1000000	63	1	81.252672
1000000	63	2	80.221261
1000000	63	3	77.87099
1000000	63	4	77.816913
1000000	63	5	78.220279
1000000	63	6	80.634475
1000000	63	7	82.335771
1000000	63	8	78.021089
1000000	63	9	79.667191
1000000	64	0	79.253248
1000000	64	1	80.968099
1000000	64	2	77.916129
1000000	64	3	79.227131
1000000	64	4	78.210021
1000000	64	5	78.876801
1000000	64	6	78.328895
1000000	64	7	76.747347
1000000	64	8	77.334018
1000000	64	9	77.343918
1000000	65	0	78.156279
1000000	65	1	79.649645
1000000	65	2	78.914071
1000000	65	3	79.55901
1000000	65	4	77.156939
1000000	65	5	79.419522
1000000	65	6	76.940208
1000000	65	7	76.572466
1000000	65	8	76.816522
1000000	65	9	80.271904
1000000	66	0	87.383923
1000000	66	1	82.376321
1000000	66	2	87.227629
1000000	66	3	87.098168
1000000	66	4	84.18962
1000000	66	5	88.509935
1000000	66	6	85.87714
1000000	66	7	82.74297
1000000	66	8	87.209202
1000000	66	9	80.402729
