length	corrupt	iteration	seconds
1000	7	1	4.558999
1000	7	2	4.619473
1000	7	3	4.827577
1000	7	4	4.473874
1000	7	5	4.694984
1000	7	6	4.608583
1000	7	7	4.475207
1000	7	8	4.612774
1000	7	9	4.674051
1000	8	0	4.572782
1000	8	1	4.728005
1000	8	2	4.634974
1000	8	3	4.640695
1000	8	4	4.646086
1000	8	5	4.562829
1000	8	6	4.626725
1000	8	7	4.576524
1000	8	8	4.938686
1000	8	9	5.450815
1000	9	0	4.794435
1000	9	1	4.927114
1000	9	2	4.616474
1000	9	3	4.787858
1000	9	4	4.564368
1000	9	5	4.736425
1000	9	6	4.620686
1000	9	7	4.637897
1000	9	8	4.871274
1000	9	9	4.607128
1000	10	0	4.484241
1000	10	1	4.850109
1000	10	2	4.828759
1000	10	3	4.479017
1000	10	4	4.722999
1000	10	5	4.75412
1000	10	6	4.546965
1000	10	7	4.738438
1000	10	8	4.684212
1000	10	9	4.506019
1000	11	0	4.789157
1000	11	1	4.566548
1000	11	2	4.596829
1000	11	3	4.75132
1000	11	4	4.695922
1000	11	5	4.743947
1000	11	6	5.115111
1000	11	7	4.637539
1000	11	8	5.072659
1000	11	9	5.341353
1000	12	0	5.588941
1000	12	1	4.831335
1000	12	2	5.044795
1000	12	3	4.553252
1000	12	4	4.63854
1000	12	5	4.777001
1000	12	6	4.667877
1000	12	7	4.738335
1000	12	8	4.74993
1000	12	9	4.802909
1000	13	0	4.628584
1000	13	1	4.79074
1000	13	2	4.507443
1000	13	3	4.651028
1000	13	4	4.708578
1000	13	5	4.798282
1000	13	6	4.779
1000	13	7	4.676772
1000	13	8	4.660178
1000	13	9	4.852732
1000	14	0	4.507819
1000	14	1	4.719653
1000	14	2	4.822192
1000	14	3	4.66586
1000	14	4	4.711711
1000	14	5	4.742643
1000	14	6	4.595308
1000	14	7	4.721066
1000	14	8	4.73559
1000	14	9	4.751714
1000	15	0	4.652069
1000	15	1	4.899069
1000	15	2	4.710427
1000	15	3	4.989506
1000	15	4	4.763348
1000	15	5	4.807619
1000	15	6	4.791264
1000	15	7	4.723142
1000	15	8	4.919994
1000	15	9	4.664007
1000	16	0	4.772805
1000	16	1	4.786963
1000	16	2	4.661122
1000	16	3	4.814677
1000	16	4	4.789327
1000	16	5	4.801691
1000	16	6	5.161393
1000	16	7	5.046292
1000	16	8	4.818607
1000	16	9	4.761534
1000	17	0	4.925002
1000	17	1	4.938227
1000	17	2	4.732713
1000	17	3	4.884355
1000	17	4	4.675163
1000	17	5	4.616418
1000	17	6	4.746061
1000	17	7	4.738369
1000	17	8	5.374277
1000	17	9	4.984602
1000	18	0	4.859183
1000	18	1	4.597503
1000	18	2	4.687035
1000	18	3	4.826867
1000	18	4	4.576921
1000	18	5	4.707448
1000	18	6	4.741454
1000	18	7	4.742406
1000	18	8	4.875496
1000	18	9	4.670728
1000	19	0	4.748348
1000	19	1	4.80028
1000	19	2	4.606111
1000	19	3	4.70502
1000	19	4	4.882549
1000	19	5	4.676445
1000	19	6	4.71338
1000	19	7	4.722294
1000	19	8	4.763661
1000	19	9	4.94988
1000	20	0	4.619379
1000	20	1	4.714491
1000	20	2	4.841098
1000	20	3	4.742947
1000	20	4	4.740975
1000	20	5	4.814271
1000	20	6	4.675663
1000	20	7	4.949352
1000	20	8	4.821323
1000	20	9	4.841824
1000	21	0	4.751577
1000	21	1	4.63299
1000	21	2	4.816383
1000	21	3	4.658995
1000	21	4	4.822333
1000	21	5	4.779171
1000	21	6	4.693159
1000	21	7	4.715793
1000	21	8	4.807979
1000	21	9	4.772654
1000	22	0	5.101303
1000	22	1	4.795726
1000	22	2	4.924098
1000	22	3	4.589747
1000	22	4	4.911832
1000	22	5	4.841734
1000	22	6	4.61776
1000	22	7	4.770601
1000	22	8	4.692704
1000	22	9	4.74585
1000	23	0	4.650128
1000	23	1	4.724598
1000	23	2	5.80653
1000	23	3	6.113857
1000	23	4	4.814235
1000	23	5	5.073525
1000	23	6	4.723475
1000	23	7	4.71493
1000	23	8	4.815707
1000	23	9	4.983683
1000	24	0	4.90544
1000	24	1	4.894063
1000	24	2	5.137013
1000	24	3	5.446444
1000	24	4	5.767276
1000	24	5	5.066104
1000	24	6	4.824118
1000	24	7	4.645058
1000	24	8	4.59565
1000	24	9	4.813806
1000	25	0	4.751802
1000	25	1	5.104329
1000	25	2	4.773775
1000	25	3	4.925757
1000	25	4	4.772702
1000	25	5	4.815984
1000	25	6	4.724814
1000	25	7	4.84803
1000	25	8	5.074062
1000	25	9	4.902931
1000	26	0	5.006314
1000	26	1	4.700754
1000	26	2	4.731573
1000	26	3	4.891683
1000	26	4	4.691236
1000	26	5	4.851521
1000	26	6	4.94019
1000	26	7	4.81571
1000	26	8	4.907413
1000	26	9	4.910007
1000	27	0	4.976113
1000	27	1	4.767213
1000	27	2	4.928578
1000	27	3	4.733345
1000	27	4	4.849968
1000	27	5	4.842415
1000	27	6	4.722857
1000	27	7	4.896234
1000	27	8	4.762302
1000	27	9	4.834186
1000	28	0	4.804277
1000	28	1	4.817662
1000	28	2	5.077999
1000	28	3	4.84787
1000	28	4	5.116024
1000	28	5	4.860925
1000	28	6	4.766019
1000	28	7	4.852957
1000	28	8	4.729653
1000	28	9	4.994955
1000	29	0	4.729102
1000	29	1	5.026979
1000	29	2	4.79244
1000	29	3	4.931618
1000	29	4	5.038897
1000	29	5	4.868358
1000	29	6	4.888555
1000	29	7	5.010448
1000	29	8	4.772271
1000	29	9	4.873859
1000	30	0	4.774039
1000	30	1	4.820531
1000	30	2	4.917514
1000	30	3	4.821635
1000	30	4	4.92776
1000	30	5	4.88163
1000	30	6	4.972957
1000	30	7	4.797718
1000	30	8	5.116843
1000	30	9	4.774066
1000	31	0	4.7639
1000	31	1	4.809038
1000	31	2	4.842229
1000	31	3	4.903583
1000	31	4	4.717619
1000	31	5	4.749511
1000	31	6	4.858102
1000	31	7	4.757885
1000	31	8	5.048122
1000	31	9	4.711985
1000	32	0	4.632165
1000	32	1	4.821432
1000	32	2	4.685954
1000	32	3	5.014126
1000	32	4	4.730921
1000	32	5	4.830898
1000	32	6	4.911592
1000	32	7	4.700508
1000	32	8	5.328201
1000	32	9	4.765775
1000	33	0	4.94442
1000	33	1	4.818234
1000	33	2	4.92164
1000	33	3	4.75372
1000	33	4	4.765644
1000	33	5	4.791566
1000	33	6	4.779357
1000	33	7	4.811103
1000	33	8	4.826063
1000	33	9	4.717841
1000	34	0	5.080026
1000	34	1	4.845884
1000	34	2	4.949559
1000	34	3	4.782109
1000	34	4	5.052069
1000	34	5	4.692654
1000	34	6	4.802188
1000	34	7	4.800157
1000	34	8	4.730831
1000	34	9	4.837885
1000	35	0	4.856776
1000	35	1	5.028446
1000	35	2	4.936905
1000	35	3	4.789486
1000	35	4	4.925414
1000	35	5	4.973964
1000	35	6	4.99399
1000	35	7	4.82013
1000	35	8	4.753024
1000	35	9	4.965128
1000	36	0	4.740929
1000	36	1	5.09397
1000	36	2	4.883059
1000	36	3	5.004439
1000	36	4	4.767475
1000	36	5	5.284651
1000	36	6	5.571949
1000	36	7	5.749023
1000	36	8	5.236013
1000	36	9	5.064857
1000	37	0	4.728822
1000	37	1	4.952641
1000	37	2	4.808989
1000	37	3	5.070942
1000	37	4	4.815021
1000	37	5	5.078356
1000	37	6	4.843404
1000	37	7	5.105121
1000	37	8	4.775424
1000	37	9	4.806168
1000	38	0	4.812404
1000	38	1	4.741068
1000	38	2	5.068933
1000	38	3	4.796215
1000	38	4	5.057314
1000	38	5	4.798009
1000	38	6	5.050562
1000	38	7	4.940898
1000	38	8	4.860636
1000	38	9	4.844027
1000	39	0	4.808196
1000	39	1	5.04088
1000	39	2	4.667893
1000	39	3	4.992748
1000	39	4	4.909793
1000	39	5	4.839815
1000	39	6	4.839701
1000	39	7	5.610123
1000	39	8	4.95588
1000	39	9	4.853224
1000	40	0	4.908979
1000	40	1	4.84871
1000	40	2	4.847788
1000	40	3	4.82402
1000	40	4	4.894706
1000	40	5	4.880762
1000	40	6	5.035858
1000	40	7	4.786862
1000	40	8	5.132872
1000	40	9	4.833932
1000	41	0	5.303751
1000	41	1	5.477139
1000	41	2	5.30799
1000	41	3	4.876813
1000	41	4	4.973728
1000	41	5	5.308546
1000	41	6	5.18178
1000	41	7	4.751701
1000	41	8	5.127679
1000	41	9	4.788471
1000	42	0	4.824798
1000	42	1	4.82763
1000	42	2	4.787841
1000	42	3	5.137282
1000	42	4	4.763395
1000	42	5	4.975006
1000	42	6	4.833987
1000	42	7	4.705872
1000	42	8	4.864966
1000	42	9	4.8407
1000	43	0	4.900996
1000	43	1	4.971479
1000	43	2	4.935467
1000	43	3	4.868665
1000	43	4	5.028409
1000	43	5	4.779016
1000	43	6	5.0982
1000	43	7	4.794582
1000	43	8	4.923748
1000	43	9	4.997856
1000	44	0	4.783486
1000	44	1	5.221078
1000	44	2	5.365632
1000	44	3	5.752319
1000	44	4	5.444828
1000	44	5	5.718277
1000	44	6	5.445457
1000	44	7	5.747919
1000	44	8	5.487782
1000	44	9	5.538476
1000	45	0	5.52004
1000	45	1	5.508555
1000	45	2	4.862554
1000	45	3	5.108752
1000	45	4	4.845986
1000	45	5	4.731936
1000	45	6	4.920512
1000	45	7	4.779866
1000	45	8	5.108881
1000	45	9	4.998373
1000	46	0	4.924723
1000	46	1	4.968977
1000	46	2	4.994709
1000	46	3	4.80912
1000	46	4	5.017815
1000	46	5	4.804547
1000	46	6	4.864921
1000	46	7	5.133711
1000	46	8	4.752741
1000	46	9	4.872467
1000	47	0	5.082448
1000	47	1	4.806746
1000	47	2	4.993769
1000	47	3	4.854783
1000	47	4	5.090766
1000	47	5	4.831615
1000	47	6	4.827321
1000	47	7	4.904243
1000	47	8	4.690489
1000	47	9	5.030515
1000	48	0	4.848812
1000	48	1	4.993033
1000	48	2	4.859428
1000	48	3	5.038764
1000	48	4	4.749413
1000	48	5	5.23577
1000	48	6	5.62282
1000	48	7	5.786073
1000	48	8	5.300191
1000	48	9	4.776019
1000	49	0	5.33786
1000	49	1	5.802059
1000	49	2	6.035792
1000	49	3	5.573425
1000	49	4	4.813349
1000	49	5	4.805214
1000	49	6	4.719382
1000	49	7	4.700433
1000	49	8	4.704187
1000	49	9	4.985846
1000	50	0	4.647768
1000	50	1	4.918215
1000	50	2	4.698149
1000	50	3	4.84176
1000	50	4	4.866985
1000	50	5	4.740655
1000	50	6	4.871572
1000	50	7	4.917274
1000	50	8	4.687956
1000	50	9	4.768765
1000	51	0	4.7906
1000	51	1	4.843591
1000	51	2	4.995459
1000	51	3	4.840765
1000	51	4	4.946773
1000	51	5	4.77244
1000	51	6	4.756388
1000	51	7	4.718477
1000	51	8	4.744061
1000	51	9	4.758439
1000	52	0	4.683194
1000	52	1	4.725092
1000	52	2	5.00248
1000	52	3	4.783245
1000	52	4	4.765558
1000	52	5	4.794931
1000	52	6	4.726331
1000	52	7	4.94322
1000	52	8	5.037531
1000	52	9	5.354436
1000	53	0	5.270908
1000	53	1	5.061015
1000	53	2	5.006614
1000	53	3	4.920646
1000	53	4	4.925766
1000	53	5	5.360667
1000	53	6	4.708408
1000	53	7	4.87817
1000	53	8	4.696361
1000	53	9	4.740887
1000	54	0	4.767454
1000	54	1	4.774789
1000	54	2	5.025292
1000	54	3	4.70393
1000	54	4	4.806487
1000	54	5	4.758759
1000	54	6	4.809424
1000	54	7	4.99383
1000	54	8	4.715719
1000	54	9	4.894032
1000	55	0	4.860874
1000	55	1	4.654323
1000	55	2	4.904898
1000	55	3	4.796209
1000	55	4	4.868679
1000	55	5	4.805408
1000	55	6	4.824627
1000	55	7	4.867879
1000	55	8	4.722175
1000	55	9	4.831067
1000	56	0	4.918925
1000	56	1	4.678624
1000	56	2	4.975694
1000	56	3	4.809105
1000	56	4	4.747562
1000	56	5	4.851963
1000	56	6	4.777007
1000	56	7	4.982553
1000	56	8	4.763867
1000	56	9	4.762563
1000	57	0	4.689155
1000	57	1	4.702326
1000	57	2	4.671037
1000	57	3	4.845775
1000	57	4	4.760479
1000	57	5	4.935996
1000	57	6	4.614001
1000	57	7	4.845409
1000	57	8	4.775291
1000	57	9	4.804157
1000	58	0	5.071262
1000	58	1	4.678094
1000	58	2	4.783299
1000	58	3	4.737045
1000	58	4	4.753368
1000	58	5	4.65868
1000	58	6	4.93696
1000	58	7	4.834095
1000	58	8	4.96404
1000	58	9	4.730349
1000	59	0	4.970359
1000	59	1	4.862254
1000	59	2	5.680809
1000	59	3	4.797454
1000	59	4	4.787199
1000	59	5	4.961836
1000	59	6	4.785176
1000	59	7	4.761352
1000	59	8	4.911734
1000	59	9	4.862814
1000	60	0	4.983684
1000	60	1	4.761635
1000	60	2	4.739212
1000	60	3	4.767822
1000	60	4	5.146716
1000	60	5	5.277659
1000	60	6	4.666456
1000	60	7	4.924793
1000	60	8	5.653882
1000	60	9	5.522236
1000	61	0	5.702599
1000	61	1	5.041325
1000	61	2	4.859696
1000	61	3	4.85211
1000	61	4	4.783776
1000	61	5	4.781641
1000	61	6	4.974209
1000	61	7	4.781217
1000	61	8	4.670542
1000	61	9	4.755848
1000	62	0	4.699403
1000	62	1	5.032298
1000	62	2	4.859769
1000	62	3	4.642587
1000	62	4	4.895461
1000	62	5	4.86027
1000	62	6	4.94919
1000	62	7	4.772386
1000	62	8	4.677494
1000	62	9	4.804134
1000	63	0	5.016554
1000	63	1	4.929169
1000	63	2	4.807184
1000	63	3	5.001824
1000	63	4	4.76681
1000	63	5	4.761713
1000	63	6	4.782834
1000	63	7	4.718406
1000	63	8	4.764337
1000	63	9	4.894473
1000	64	0	4.773363
1000	64	1	4.980031
1000	64	2	4.847024
1000	64	3	4.805112
1000	64	4	4.646345
1000	64	5	4.800029
1000	64	6	4.848941
1000	64	7	4.74479
1000	64	8	4.75405
1000	64	9	4.835929
1000	65	0	4.78998
1000	65	1	4.968391
1000	65	2	4.766451
1000	65	3	4.865371
1000	65	4	4.793508
1000	65	5	4.64384
1000	65	6	4.92348
1000	65	7	4.57478
1000	65	8	4.8826
1000	65	9	4.829987
1000	66	0	4.799386
1000	66	1	4.928761
1000	66	2	4.65554
1000	66	3	4.693404
1000	66	4	4.868946
1000	66	5	4.85801
1000	66	6	5.203086
1000	66	7	4.69046
1000	66	8	4.959305
1000	66	9	4.712998
1000	67	0	4.884107
1000	67	1	4.875831
1000	67	2	4.763298
1000	67	3	4.79862
1000	67	4	4.79596
1000	67	5	4.755085
1000	67	6	4.966944
1000	67	7	4.736378
1000	67	8	4.800797
1000	67	9	4.832081
1000	68	0	4.79664
1000	68	1	4.977418
1000	68	2	4.783937
1000	68	3	5.538263
1000	68	4	4.851822
1000	68	5	4.966297
1000	68	6	4.791283
1000	68	7	4.894874
1000	68	8	4.579318
1000	68	9	4.908316
1000	69	0	4.768412
1000	69	1	4.970936
1000	69	2	5.028933
1000	69	3	4.69532
1000	69	4	4.758859
1000	69	5	4.72874
1000	69	6	4.765455
1000	69	7	4.857193
1000	69	8	4.815208
1000	69	9	4.731462
1000	70	0	4.800289
1000	70	1	4.623908
1000	70	2	4.642397
1000	70	3	4.807577
1000	70	4	4.77922
1000	70	5	4.771067
1000	70	6	4.641571
1000	70	7	4.83424
1000	70	8	4.874221
1000	70	9	4.628424
1000	71	0	4.758678
1000	71	1	4.795708
1000	71	2	4.691681
1000	71	3	4.751456
1000	71	4	4.812747
1000	71	5	5.041083
1000	71	6	4.862404
1000	71	7	4.673299
1000	71	8	4.819461
1000	71	9	4.873821
1000	72	0	4.7245
1000	72	1	4.949806
1000	72	2	4.619255
1000	72	3	4.787268
1000	72	4	4.774234
1000	72	5	4.604551
1000	72	6	4.697874
1000	72	7	4.824502
1000	72	8	4.756617
1000	72	9	4.631859
1000	73	0	4.784411
1000	73	1	4.969961
1000	73	2	5.317782
1000	73	3	5.597444
1000	73	4	5.210972
1000	73	5	4.752703
1000	73	6	4.863407
1000	73	7	4.617548
1000	73	8	4.81153
1000	73	9	4.888552
1000	74	0	4.740162
1000	74	1	4.860151
1000	74	2	4.494348
1000	74	3	4.729237
1000	74	4	4.776402
1000	74	5	4.553057
1000	74	6	4.741285
1000	74	7	4.670749
1000	74	8	4.591527
1000	74	9	4.727503
1000	75	0	4.807017
1000	75	1	4.794872
1000	75	2	4.709939
1000	75	3	4.824119
1000	75	4	4.716211
1000	75	5	4.69686
1000	75	6	4.776709
1000	75	7	4.630333
1000	75	8	4.800659
1000	75	9	4.764261
1000	76	0	4.550994
1000	76	1	4.704162
1000	76	2	4.657774
1000	76	3	4.682481
1000	76	4	4.98792
1000	76	5	4.630494
1000	76	6	4.821951
1000	76	7	4.738362
1000	76	8	4.69179
1000	76	9	4.634819
1000	77	0	4.671825
1000	77	1	4.721741
1000	77	2	4.612749
1000	77	3	4.675494
1000	77	4	4.593375
1000	77	5	6.568433
1000	77	6	5.173484
1000	77	7	5.233429
1000	77	8	5.420975
1000	77	9	4.77585
1000	78	0	4.854528
1000	78	1	4.973797
1000	78	2	4.849036
1000	78	3	4.642205
1000	78	4	4.694448
1000	78	5	4.657547
1000	78	6	4.719597
1000	78	7	4.734047
1000	78	8	4.847438
1000	78	9	4.618164
1000	79	0	5.583663
1000	79	1	4.767561
1000	79	2	4.723604
1000	79	3	4.860891
1000	79	4	4.510971
1000	79	5	4.784671
1000	79	6	4.770427
1000	79	7	4.619558
1000	79	8	4.679738
1000	79	9	4.679489
1000	80	0	4.64697
1000	80	1	4.783643
1000	80	2	4.833156
1000	80	3	4.722409
1000	80	4	4.632612
1000	80	5	4.719803
1000	80	6	4.683248
1000	80	7	4.650988
1000	80	8	4.833401
1000	80	9	4.76518
1000	81	0	5.266918
1000	81	1	4.794861
1000	81	2	4.670879
1000	81	3	4.803106
1000	81	4	4.588132
1000	81	5	4.88432
1000	81	6	4.685855
1000	81	7	4.652233
1000	81	8	4.652506
1000	81	9	4.5961
1000	82	0	4.629182
1000	82	1	4.696519
1000	82	2	4.574244
1000	82	3	4.758379
1000	82	4	4.496977
1000	82	5	4.904301
1000	82	6	4.753291
1000	82	7	4.694998
1000	82	8	4.856015
1000	82	9	4.973895
1000	83	0	4.582214
1000	83	1	4.855566
1000	83	2	4.650691
1000	83	3	4.667849
1000	83	4	4.713601
1000	83	5	4.630619
1000	83	6	4.701374
1000	83	7	4.767876
1000	83	8	4.7751
1000	83	9	4.792751
1000	84	0	4.718555
1000	84	1	4.718063
1000	84	2	4.5997
1000	84	3	4.805842
1000	84	4	4.636826
1000	84	5	4.542699
1000	84	6	4.645752
1000	84	7	4.645454
1000	84	8	4.686534
1000	84	9	4.705033
1000	85	0	4.636825
1000	85	1	4.778435
1000	85	2	4.705897
1000	85	3	4.692825
1000	85	4	4.637603
1000	85	5	4.713399
1000	85	6	4.789198
1000	85	7	5.371618
1000	85	8	5.365654
1000	85	9	5.450428
1000	86	0	4.597043
1000	86	1	4.662081
1000	86	2	4.486372
1000	86	3	4.601067
1000	86	4	4.633109
1000	86	5	4.499064
1000	86	6	4.767492
1000	86	7	4.724598
1000	86	8	4.509941
1000	86	9	4.659547
1000	87	0	4.678931
1000	87	1	4.906112
1000	87	2	4.738973
1000	87	3	4.771858
1000	87	4	5.664854
1000	87	5	4.887007
1000	87	6	4.704583
1000	87	7	4.802987
1000	87	8	4.769107
1000	87	9	4.479108
1000	88	0	4.717128
1000	88	1	4.518553
1000	88	2	4.700881
1000	88	3	4.868565
1000	88	4	4.599748
1000	88	5	4.644969
1000	88	6	4.591723
1000	88	7	4.453027
1000	88	8	4.729098
1000	88	9	4.72083
1000	89	0	4.620905
1000	89	1	4.755975
1000	89	2	4.670512
1000	89	3	4.564339
1000	89	4	4.835854
1000	89	5	4.775703
1000	89	6	4.556532
1000	89	7	4.686344
1000	89	8	4.782902
1000	89	9	4.590349
1000	90	0	4.732978
1000	90	1	4.739452
1000	90	2	4.873651
1000	90	3	4.676099
1000	90	4	4.552835
1000	90	5	4.623565
1000	90	6	4.706809
1000	90	7	4.743148
1000	90	8	4.66261
1000	90	9	4.691182
1000	91	0	4.533457
1000	91	1	4.569938
1000	91	2	4.659391
1000	91	3	4.409569
1000	91	4	4.783634
1000	91	5	4.66342
1000	91	6	4.484516
1000	91	7	4.594273
1000	91	8	4.607713
1000	91	9	4.577561
1000	92	0	4.799169
1000	92	1	4.545462
1000	92	2	4.575685
1000	92	3	4.56691
1000	92	4	4.582048
1000	92	5	4.558962
1000	92	6	4.729522
1000	92	7	4.598705
1000	92	8	4.618651
1000	92	9	4.604198
1000	93	0	4.408153
1000	93	1	4.71571
1000	93	2	4.650499
1000	93	3	4.544697
1000	93	4	4.553721
1000	93	5	4.563438
1000	93	6	4.571697
1000	93	7	4.62603
1000	93	8	4.560732
1000	93	9	4.563486
1000	94	0	4.547993
1000	94	1	4.621643
1000	94	2	4.478061
1000	94	3	4.666134
1000	94	4	4.576279
1000	94	5	4.542923
1000	94	6	4.585115
1000	94	7	4.666893
1000	94	8	4.505955
1000	94	9	4.577966
1000	95	0	4.529668
1000	95	1	4.431642
1000	95	2	4.61308
1000	95	3	4.53282
1000	95	4	4.614833
1000	95	5	4.769174
1000	95	6	4.454425
1000	95	7	4.571453
1000	95	8	4.623949
1000	95	9	4.483912
1000	96	0	4.640912
1000	96	1	4.546843
1000	96	2	4.360276
1000	96	3	4.663672
1000	96	4	4.442863
1000	96	5	4.465787
1000	96	6	4.532425
1000	96	7	4.516923
1000	96	8	4.390991
1000	96	9	4.651123
1000	97	0	4.530952
1000	97	1	4.450583
1000	97	2	4.520212
1000	97	3	4.548839
1000	97	4	4.301664
1000	97	5	4.459193
1000	97	6	4.467992
1000	97	7	4.401546
1000	97	8	4.737441
1000	97	9	4.494746
1000	98	0	4.378293
1000	98	1	4.365329
1000	98	2	4.707635
1000	98	3	4.147912
1000	98	4	4.556221
1000	98	5	4.650005
1000	98	6	5.154221
1000	98	7	5.32975
1000	98	8	5.098367
1000	98	9	4.553426
1000	99	0	4.303645
1000	99	1	4.395062
1000	99	2	4.467027
1000	99	3	4.376975
1000	99	4	4.292706
1000	99	5	4.446118
1000	99	6	4.203186
1000	99	7	4.220714
1000	99	8	4.349277
1000	99	9	4.321463
