length	corrupt	iteration	seconds
1000	58	9	4.755203
1000	59	0	4.994665
1000	59	1	4.868784
1000	59	2	4.984288
1000	59	3	4.917815
1000	59	4	5.034863
1000	59	5	4.788604
1000	59	6	4.767807
1000	59	7	4.958813
1000	59	8	4.792522
1000	59	9	5.052013
1000	60	0	4.96664
1000	60	1	5.14273
1000	60	2	4.79635
1000	60	3	4.984724
1000	60	4	4.877779
1000	60	5	5.069735
1000	60	6	5.304374
1000	60	7	4.963391
1000	60	8	4.943526
1000	60	9	5.74168
1000	61	0	4.846619
1000	61	1	5.405475
1000	61	2	4.636917
1000	61	3	4.860537
1000	61	4	4.689079
1000	61	5	4.785541
1000	61	6	4.932702
1000	61	7	4.732979
1000	61	8	4.814363
1000	61	9	4.845815
1000	62	0	4.847017
1000	62	1	4.937562
1000	62	2	5.055009
1000	62	3	5.335414
1000	62	4	4.826805
1000	62	5	5.53645
1000	62	6	4.684023
1000	62	7	5.052142
1000	62	8	4.764963
1000	62	9	5.063696
1000	63	0	5.048254
1000	63	1	5.00356
1000	63	2	4.797694
1000	63	3	5.095774
1000	63	4	4.81805
1000	63	5	5.099168
1000	63	6	4.984216
1000	63	7	5.15037
1000	63	8	4.759065
1000	63	9	5.067397
1000	64	0	4.721771
1000	64	1	4.791761
1000	64	2	4.854164
1000	64	3	4.806588
1000	64	4	4.946301
1000	64	5	4.803583
1000	64	6	6.074271
1000	64	7	6.04684
1000	64	8	5.145671
1000	64	9	4.922728
1000	65	0	5.000245
1000	65	1	5.169111
1000	65	2	5.088487
1000	65	3	4.792519
1000	65	4	5.090596
1000	65	5	4.868716
1000	65	6	5.586484
1000	65	7	5.563558
1000	65	8	5.905085
1000	65	9	6.684398
1000	66	0	5.509064
1000	66	1	5.603398
1000	66	2	5.018561
1000	66	3	5.40202
1000	66	4	6.081019
1000	66	5	4.775176
1000	66	6	5.170391
1000	66	7	4.998544
1000	66	8	5.093884
1000	66	9	4.841286
1000	67	0	5.122488
1000	67	1	5.087995
1000	67	2	4.986217
1000	67	3	4.98458
1000	67	4	5.021338
1000	67	5	4.926239
1000	67	6	5.12501
1000	67	7	4.824005
1000	67	8	5.454813
1000	67	9	4.855759
1000	68	0	5.138701
1000	68	1	5.030807
1000	68	2	4.967134
1000	68	3	4.708688
1000	68	4	5.096904
1000	68	5	4.983219
1000	68	6	5.166869
1000	68	7	4.938689
1000	68	8	5.709556
1000	68	9	4.702024
1000	69	0	5.014453
1000	69	1	4.877096
1000	69	2	5.160929
1000	69	3	5.05561
1000	69	4	5.931363
1000	69	5	6.58325
1000	69	6	5.375413
1000	69	7	4.736269
1000	69	8	5.155622
1000	69	9	4.897791
1000	70	0	5.156675
1000	70	1	4.754701
1000	70	2	4.928591
1000	70	3	4.869006
1000	70	4	4.833223
1000	70	5	4.824565
1000	70	6	4.748719
1000	70	7	4.987409
1000	70	8	5.398082
1000	70	9	5.267259
1000	71	0	4.752652
1000	71	1	4.948661
1000	71	2	5.018602
1000	71	3	5.318775
1000	71	4	4.914816
1000	71	5	5.04775
1000	71	6	5.193581
1000	71	7	6.752962
1000	71	8	6.767193
1000	71	9	6.771875
1000	72	0	5.202109
1000	72	1	5.31921
1000	72	2	4.666139
1000	72	3	5.134559
1000	72	4	4.70668
1000	72	5	5.239798
1000	72	6	4.876775
1000	72	7	5.087248
1000	72	8	4.573039
1000	72	9	5.414537
1000	73	0	4.855743
1000	73	1	5.251543
1000	73	2	4.979218
1000	73	3	5.206515
1000	73	4	4.874416
1000	73	5	4.919113
1000	73	6	4.955965
1000	73	7	5.119999
1000	73	8	5.121294
1000	73	9	5.215334
1000	74	0	4.99593
1000	74	1	4.922196
1000	74	2	4.853015
1000	74	3	4.937109
1000	74	4	5.056586
1000	74	5	5.214016
1000	74	6	4.748792
1000	74	7	5.109331
1000	74	8	4.667957
1000	74	9	5.707542
1000	75	0	5.355212
1000	75	1	5.074095
1000	75	2	4.858824
1000	75	3	5.385572
1000	75	4	5.357199
1000	75	5	5.940998
1000	75	6	5.346118
1000	75	7	5.546237
1000	75	8	5.227079
1000	75	9	5.337842
1000	76	0	4.925715
1000	76	1	5.082351
1000	76	2	4.877792
1000	76	3	4.846663
1000	76	4	4.813993
1000	76	5	4.710221
1000	76	6	5.616587
1000	76	7	4.691907
1000	76	8	4.952059
1000	76	9	4.849701
1000	77	0	5.161357
1000	77	1	4.617659
1000	77	2	5.074944
1000	77	3	4.718582
1000	77	4	5.177835
1000	77	5	4.824693
1000	77	6	4.932472
1000	77	7	4.827879
1000	77	8	4.915044
1000	77	9	4.742471
1000	78	0	4.850379
1000	78	1	4.91804
1000	78	2	4.777446
1000	78	3	5.028471
1000	78	4	4.757925
1000	78	5	4.851285
1000	78	6	4.811811
1000	78	7	5.656409
1000	78	8	6.083372
1000	78	9	4.891588
1000	79	0	5.15887
1000	79	1	4.856832
1000	79	2	4.922722
1000	79	3	4.665958
1000	79	4	4.852658
1000	79	5	5.029695
1000	79	6	4.944817
1000	79	7	5.418316
1000	79	8	4.794943
1000	79	9	4.996609
1000	80	0	4.812163
1000	80	1	5.003556
1000	80	2	4.804781
1000	80	3	5.029854
1000	80	4	4.867343
1000	80	5	5.139243
1000	80	6	4.877451
1000	80	7	5.375844
1000	80	8	4.683163
1000	80	9	5.86215
1000	81	0	4.9053
1000	81	1	5.404856
1000	81	2	5.575062
1000	81	3	4.882846
1000	81	4	4.828311
1000	81	5	4.955357
1000	81	6	4.74334
1000	81	7	4.747982
1000	81	8	4.890459
1000	81	9	4.793844
1000	82	0	4.946013
1000	82	1	4.864118
1000	82	2	4.703011
1000	82	3	5.016627
1000	82	4	4.66549
1000	82	5	4.935655
1000	82	6	5.138792
1000	82	7	4.987679
1000	82	8	4.654755
1000	82	9	4.835862
1000	83	0	4.775876
1000	83	1	4.70595
1000	83	2	4.964791
1000	83	3	4.764799
1000	83	4	4.87121
1000	83	5	4.835523
1000	83	6	4.732331
1000	83	7	5.091553
1000	83	8	4.775708
1000	83	9	4.93483
1000	84	0	4.761827
1000	84	1	4.806668
1000	84	2	4.877145
1000	84	3	5.122675
1000	84	4	5.41355
1000	84	5	5.128698
1000	84	6	4.92156
1000	84	7	4.776736
1000	84	8	4.755625
1000	84	9	4.88398
1000	85	0	4.704748
1000	85	1	4.916005
1000	85	2	4.696829
1000	85	3	5.042941
1000	85	4	4.932016
1000	85	5	4.669829
1000	85	6	4.985303
1000	85	7	4.70998
1000	85	8	5.124671
1000	85	9	4.727581
1000	86	0	6.259998
1000	86	1	5.481649
1000	86	2	5.1544
1000	86	3	4.784768
1000	86	4	4.857751
1000	86	5	4.669186
1000	86	6	4.963328
1000	86	7	4.829559
1000	86	8	4.983151
1000	86	9	4.742406
1000	87	0	4.854752
1000	87	1	4.809864
1000	87	2	4.658168
1000	87	3	4.893813
1000	87	4	4.698389
1000	87	5	4.861852
1000	87	6	4.851242
1000	87	7	4.648778
1000	87	8	4.911967
1000	87	9	4.638424
1000	88	0	4.798893
1000	88	1	4.825617
1000	88	2	4.812015
1000	88	3	5.023788
1000	88	4	4.823591
1000	88	5	4.754315
1000	88	6	4.657659
1000	88	7	4.82367
1000	88	8	4.979824
1000	88	9	4.6352
1000	89	0	4.848464
1000	89	1	4.674298
1000	89	2	4.644661
1000	89	3	4.972918
1000	89	4	4.64231
1000	89	5	4.849854
1000	89	6	4.820716
1000	89	7	4.736065
1000	89	8	5.330757
1000	89	9	5.069064
1000	90	0	4.860967
1000	90	1	5.116446
1000	90	2	5.258895
1000	90	3	4.823412
1000	90	4	5.510989
1000	90	5	5.165851
1000	90	6	6.1391
1000	90	7	4.90554
1000	90	8	5.672041
1000	90	9	4.672778
1000	91	0	4.72333
1000	91	1	4.85577
1000	91	2	5.412949
1000	91	3	5.375402
1000	91	4	5.611854
1000	91	5	5.190769
1000	91	6	5.472652
1000	91	7	5.205003
1000	91	8	5.460876
1000	91	9	5.188269
1000	92	0	5.52961
1000	92	1	5.627502
1000	92	2	5.141981
1000	92	3	4.765325
1000	92	4	4.731667
1000	92	5	4.718817
1000	92	6	4.852229
1000	92	7	4.996541
1000	92	8	4.986131
1000	92	9	4.579924
1000	93	0	4.837277
1000	93	1	4.725875
1000	93	2	5.39737
1000	93	3	5.826503
1000	93	4	6.112836
1000	93	5	6.519607
1000	93	6	4.914408
1000	93	7	4.891181
1000	93	8	4.550245
1000	93	9	4.968947
1000	94	0	4.8223
1000	94	1	4.831636
1000	94	2	4.75621
1000	94	3	4.924795
1000	94	4	4.717782
1000	94	5	4.606997
1000	94	6	5.221016
1000	94	7	4.721272
1000	94	8	4.951936
1000	94	9	4.562281
1000	95	0	4.655052
1000	95	1	4.917242
1000	95	2	4.700811
1000	95	3	4.730693
1000	95	4	4.614293
1000	95	5	4.65283
1000	95	6	4.660396
1000	95	7	4.891076
1000	95	8	4.723181
1000	95	9	4.654216
1000	96	0	4.719902
1000	96	1	4.690598
1000	96	2	4.681385
1000	96	3	4.402303
1000	96	4	4.989391
1000	96	5	4.764115
1000	96	6	4.617934
1000	96	7	4.593826
1000	96	8	4.775344
1000	96	9	4.682941
1000	97	0	4.490801
1000	97	1	4.68953
1000	97	2	4.238545
1000	97	3	4.644207
1000	97	4	4.534096
1000	97	5	4.456164
1000	97	6	4.596877
1000	97	7	4.405583
1000	97	8	4.564235
1000	97	9	4.534114
1000	98	0	4.662645
1000	98	1	4.473295
1000	98	2	4.557867
1000	98	3	4.486467
1000	98	4	4.274231
1000	98	5	4.539907
1000	98	6	4.441698
1000	98	7	4.529728
1000	98	8	4.530998
1000	98	9	4.508983
1000	99	0	4.567888
1000	99	1	4.623958
1000	99	2	4.497673
1000	99	3	4.345368
1000	99	4	4.598509
1000	99	5	4.512754
1000	99	6	4.415028
1000	99	7	4.528399
1000	99	8	4.515366
1000	99	9	4.530167
1000	100	0	4.262414
1000	100	1	4.708003
1000	100	2	4.301868
1000	100	3	4.255463
1000	100	4	4.32196
1000	100	5	4.116585
1000	100	6	4.298035
1000	100	7	4.449021
1000	100	8	4.181193
1000	100	9	4.374852
